@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
12906,41779,26074,38723,29275,0.569473,0.615728,0.518981,0.615728,0.481019,0.56323,0.592576,1.039071,0.4705
12907,41779,26074,38721,29277,0.569443,0.615728,0.518994,0.615728,0.481006,0.563238,0.592561,1.039097,0.470505
12908,41779,26074,38720,29278,0.569429,0.615728,0.519,0.615728,0.481,0.563241,0.592554,1.03911,0.470513
12909,41778,26075,38720,29278,0.569429,0.615713,0.518994,0.615713,0.481006,0.563232,0.592546,1.039098,0.470513
12910,41777,26076,38720,29278,0.569429,0.615699,0.518988,0.615699,0.481012,0.563222,0.592539,1.039086,0.470526
12911,41773,26080,38718,29280,0.569399,0.61564,0.518977,0.61564,0.481023,0.563191,0.592495,1.039064,0.470529
12912,41772,26081,38718,29280,0.569399,0.615625,0.518971,0.615625,0.481029,0.563181,0.592487,1.039052,0.470556
12913,41772,26081,38714,29284,0.56934,0.615625,0.518997,0.615625,0.481003,0.563196,0.592458,1.039103,0.470563
12914,41771,26082,38714,29284,0.56934,0.61561,0.518991,0.61561,0.481009,0.563187,0.592451,1.039091,0.470564
12915,41770,26083,38714,29284,0.56934,0.615595,0.518985,0.615595,0.481015,0.563177,0.592443,1.039079,0.470575
12916,41769,26084,38714,29284,0.56934,0.615581,0.518979,0.615581,0.481021,0.563167,0.592436,1.039067,0.470579
12917,41769,26084,38713,29285,0.569326,0.615581,0.518986,0.615581,0.481014,0.563171,0.592428,1.03908,0.470588
12918,41768,26085,38712,29286,0.569311,0.615566,0.518986,0.615566,0.481014,0.563165,0.592414,1.039081,0.470606
12919,41768,26085,38711,29287,0.569296,0.615566,0.518993,0.615566,0.481007,0.563169,0.592406,1.039094,0.47061
12920,41768,26085,38710,29288,0.569281,0.615566,0.518999,0.615566,0.481001,0.563173,0.592399,1.039107,0.470625
12921,41767,26086,38709,29289,0.569267,0.615551,0.518999,0.615551,0.481001,0.563167,0.592384,1.039108,0.470635
12922,41766,26087,38709,29289,0.569267,0.615537,0.518993,0.615537,0.481007,0.563157,0.592377,1.039096,0.470636
12923,41766,26087,38708,29290,0.569252,0.615537,0.519,0.615537,0.481,0.563161,0.59237,1.039109,0.470638
12924,41764,26089,38708,29290,0.569252,0.615507,0.518988,0.615507,0.481012,0.563142,0.592355,1.039085,0.470645
12925,41764,26089,38707,29291,0.569237,0.615507,0.518994,0.615507,0.481006,0.563146,0.592347,1.039098,0.470649
12926,41764,26089,38706,29292,0.569223,0.615507,0.519001,0.615507,0.480999,0.563149,0.59234,1.039111,0.470652
12927,41763,26090,38706,29292,0.569223,0.615492,0.518995,0.615492,0.481005,0.56314,0.592333,1.039099,0.470654
12928,41762,26091,38706,29292,0.569223,0.615478,0.518989,0.615478,0.481011,0.56313,0.592325,1.039087,0.470657
12929,41762,26091,38705,29293,0.569208,0.615478,0.518995,0.615478,0.481005,0.563134,0.592318,1.0391,0.470661
12930,41761,26092,38705,29293,0.569208,0.615463,0.518989,0.615463,0.481011,0.563124,0.592311,1.039088,0.470665
12931,41761,26092,38704,29294,0.569193,0.615463,0.518996,0.615463,0.481004,0.563128,0.592303,1.039101,0.470667
12932,41760,26093,38698,29300,0.569105,0.615448,0.519029,0.615448,0.480971,0.563141,0.592252,1.039166,0.470677
12933,41759,26094,38698,29300,0.569105,0.615433,0.519023,0.615433,0.480977,0.563131,0.592244,1.039154,0.470701
12934,41758,26095,38698,29300,0.569105,0.615419,0.519017,0.615419,0.480983,0.563122,0.592237,1.039142,0.470714
12935,41755,26098,38697,29301,0.56909,0.615374,0.519005,0.615374,0.480995,0.563096,0.592208,1.039119,0.470716
12936,41755,26098,38696,29302,0.569076,0.615374,0.519012,0.615374,0.480988,0.5631,0.5922,1.039132,0.470722
12937,41755,26098,38695,29303,0.569061,0.615374,0.519018,0.615374,0.480982,0.563104,0.592193,1.039145,0.470735
12938,41755,26098,38694,29304,0.569046,0.615374,0.519024,0.615374,0.480976,0.563108,0.592186,1.039158,0.470735
12939,41755,26098,38693,29305,0.569031,0.615374,0.519031,0.615374,0.480969,0.563112,0.592178,1.039171,0.470744
12940,41754,26099,38693,29305,0.569031,0.61536,0.519025,0.61536,0.480975,0.563102,0.592171,1.039159,0.47075
12941,41753,26100,38693,29305,0.569031,0.615345,0.519019,0.615345,0.480981,0.563092,0.592163,1.039147,0.470756
12942,41752,26101,38693,29305,0.569031,0.61533,0.519013,0.61533,0.480987,0.563082,0.592156,1.039135,0.470762
12943,41752,26101,38692,29306,0.569017,0.61533,0.519019,0.61533,0.480981,0.563086,0.592149,1.039148,0.470764
12944,41751,26102,38692,29306,0.569017,0.615315,0.519013,0.615315,0.480987,0.563077,0.592141,1.039136,0.470765
12945,41751,26102,38691,29307,0.569002,0.615315,0.51902,0.615315,0.48098,0.56308,0.592134,1.039149,0.470769
12946,41748,26105,38686,29312,0.568928,0.615271,0.519034,0.615271,0.480966,0.56307,0.592075,1.039178,0.470773
12947,41747,26106,38686,29312,0.568928,0.615257,0.519028,0.615257,0.480972,0.563061,0.592068,1.039166,0.470776
12948,41747,26106,38685,29313,0.568914,0.615257,0.519035,0.615257,0.480965,0.563064,0.59206,1.039179,0.470779
12949,41746,26107,38685,29313,0.568914,0.615242,0.519029,0.615242,0.480971,0.563055,0.592053,1.039167,0.470793
12950,41745,26108,38685,29313,0.568914,0.615227,0.519023,0.615227,0.480977,0.563045,0.592046,1.039155,0.4708
12951,41745,26108,38684,29314,0.568899,0.615227,0.519029,0.615227,0.480971,0.563049,0.592038,1.039168,0.470826
12952,41745,26108,38683,29315,0.568884,0.615227,0.519036,0.615227,0.480964,0.563053,0.592031,1.03918,0.470833
12953,41745,26108,38682,29316,0.56887,0.615227,0.519042,0.615227,0.480958,0.563056,0.592024,1.039193,0.470833
12954,41745,26108,38681,29317,0.568855,0.615227,0.519049,0.615227,0.480951,0.56306,0.592016,1.039206,0.470842
12955,41744,26109,38681,29317,0.568855,0.615212,0.519043,0.615212,0.480957,0.56305,0.592009,1.039194,0.47086
12956,41744,26109,38680,29318,0.56884,0.615212,0.519049,0.615212,0.480951,0.563054,0.592002,1.039207,0.47086
12957,41744,26109,38679,29319,0.568826,0.615212,0.519055,0.615212,0.480945,0.563058,0.591994,1.03922,0.470881
12958,41743,26110,38679,29319,0.568826,0.615198,0.51905,0.615198,0.48095,0.563048,0.591987,1.039208,0.470893
12959,41743,26110,38678,29320,0.568811,0.615198,0.519056,0.615198,0.480944,0.563052,0.591979,1.039221,0.470909
12960,41738,26115,38676,29322,0.568781,0.615124,0.519039,0.615124,0.480961,0.563011,0.591928,1.039187,0.470922
12961,41737,26116,38676,29322,0.568781,0.615109,0.519033,0.615109,0.480967,0.563002,0.591921,1.039175,0.470925
12962,41737,26116,38675,29323,0.568767,0.615109,0.519039,0.615109,0.480961,0.563005,0.591913,1.039188,0.470952
12963,41736,26117,38675,29323,0.568767,0.615094,0.519033,0.615094,0.480967,0.562996,0.591906,1.039176,0.470965
12964,41735,26118,38675,29323,0.568767,0.61508,0.519027,0.61508,0.480973,0.562986,0.591898,1.039164,0.470968
12965,41735,26118,38674,29324,0.568752,0.61508,0.519034,0.61508,0.480966,0.56299,0.591891,1.039177,0.470968
12966,41734,26119,38674,29324,0.568752,0.615065,0.519028,0.615065,0.480972,0.56298,0.591884,1.039165,0.470973
12967,41733,26120,38674,29324,0.568752,0.61505,0.519022,0.61505,0.480978,0.56297,0.591876,1.039153,0.47098
12968,41733,26120,38673,29325,0.568737,0.61505,0.519028,0.61505,0.480972,0.562974,0.591869,1.039166,0.470993
12969,41732,26121,38673,29325,0.568737,0.615035,0.519022,0.615035,0.480978,0.562965,0.591862,1.039154,0.471
12970,41730,26123,38671,29327,0.568708,0.615006,0.519023,0.615006,0.480977,0.562953,0.591832,1.039156,0.471016
12971,41729,26124,38671,29327,0.568708,0.614991,0.519017,0.614991,0.480983,0.562943,0.591825,1.039144,0.471033
12972,41729,26124,38670,29328,0.568693,0.614991,0.519024,0.614991,0.480976,0.562947,0.591818,1.039157,0.471035
12973,41729,26124,38669,29329,0.568678,0.614991,0.51903,0.614991,0.48097,0.562951,0.59181,1.03917,0.471042
12974,41728,26125,38669,29329,0.568678,0.614976,0.519024,0.614976,0.480976,0.562941,0.591803,1.039158,0.471049
12975,41727,26126,38669,29329,0.568678,0.614962,0.519018,0.614962,0.480982,0.562931,0.591795,1.039146,0.471053
12976,41726,26127,38669,29329,0.568678,0.614947,0.519012,0.614947,0.480988,0.562922,0.591788,1.039134,0.471061
12977,41725,26128,38669,29329,0.568678,0.614932,0.519006,0.614932,0.480994,0.562912,0.591781,1.039122,0.471065
12978,41724,26129,38669,29329,0.568678,0.614918,0.519,0.614918,0.481,0.562902,0.591773,1.03911,0.471068
12979,41723,26130,38669,29329,0.568678,0.614903,0.518994,0.614903,0.481006,0.562893,0.591766,1.039098,0.471069
12980,41723,26130,38668,29330,0.568664,0.614903,0.519001,0.614903,0.480999,0.562896,0.591759,1.039111,0.471077
12981,41722,26131,38668,29330,0.568664,0.614888,0.518995,0.614888,0.481005,0.562887,0.591751,1.039099,0.471081
12982,41722,26131,38667,29331,0.568649,0.614888,0.519001,0.614888,0.480999,0.56289,0.591744,1.039112,0.471089
12983,41722,26131,38666,29332,0.568634,0.614888,0.519008,0.614888,0.480992,0.562894,0.591737,1.039125,0.471111
12984,41714,26139,38658,29340,0.568517,0.61477,0.519012,0.61477,0.480988,0.562847,0.591619,1.039132,0.471126
12985,41713,26140,38658,29340,0.568517,0.614755,0.519006,0.614755,0.480994,0.562837,0.591611,1.03912,0.471126
12986,41713,26140,38657,29341,0.568502,0.614755,0.519012,0.614755,0.480988,0.562841,0.591604,1.039133,0.471129
12987,41713,26140,38656,29342,0.568487,0.614755,0.519019,0.614755,0.480981,0.562845,0.591597,1.039146,0.471143
12988,41712,26141,38656,29342,0.568487,0.614741,0.519013,0.614741,0.480987,0.562835,0.591589,1.039134,0.47116
12989,41711,26142,38656,29342,0.568487,0.614726,0.519007,0.614726,0.480993,0.562826,0.591582,1.039122,0.471187
12990,41711,26142,38655,29343,0.568473,0.614726,0.519013,0.614726,0.480987,0.562829,0.591575,1.039135,0.471209
12991,41711,26142,38654,29344,0.568458,0.614726,0.519019,0.614726,0.480981,0.562833,0.591567,1.039148,0.471212
12992,41710,26143,38654,29344,0.568458,0.614711,0.519013,0.614711,0.480987,0.562823,0.59156,1.039136,0.47125
12993,41707,26146,38653,29345,0.568443,0.614667,0.519002,0.614667,0.480998,0.562798,0.59153,1.039113,0.471256
12994,41707,26146,38652,29346,0.568428,0.614667,0.519008,0.614667,0.480992,0.562802,0.591523,1.039126,0.471266
12995,41706,26147,38652,29346,0.568428,0.614652,0.519002,0.614652,0.480998,0.562792,0.591516,1.039114,0.471297
12996,41706,26147,38651,29347,0.568414,0.614652,0.519009,0.614652,0.480991,0.562796,0.591508,1.039127,0.471299
12997,41706,26147,38650,29348,0.568399,0.614652,0.519015,0.614652,0.480985,0.5628,0.591501,1.03914,0.471304
12998,41704,26149,38650,29348,0.568399,0.614623,0.519003,0.614623,0.480997,0.56278,0.591486,1.039116,0.471312
12999,41704,26149,38649,29349,0.568384,0.614623,0.51901,0.614623,0.48099,0.562784,0.591479,1.039129,0.471327
13000,41703,26150,38649,29349,0.568384,0.614608,0.519004,0.614608,0.480996,0.562775,0.591472,1.039117,0.471327
13001,41702,26151,38649,29349,0.568384,0.614593,0.518998,0.614593,0.481002,0.562765,0.591464,1.039105,0.471333
13002,41700,26153,38648,29350,0.56837,0.614564,0.518992,0.614564,0.481008,0.562749,0.591442,1.039094,0.471333
13003,41700,26153,38647,29351,0.568355,0.614564,0.518999,0.614564,0.481001,0.562753,0.591435,1.039107,0.471338
13004,41700,26153,38646,29352,0.56834,0.614564,0.519005,0.614564,0.480995,0.562757,0.591427,1.03912,0.471339
13005,41699,26154,38646,29352,0.56834,0.614549,0.518999,0.614549,0.481001,0.562747,0.59142,1.039108,0.471348
13006,41698,26155,38646,29352,0.56834,0.614534,0.518993,0.614534,0.481007,0.562737,0.591413,1.039096,0.471368
13007,41698,26155,38645,29353,0.568326,0.614534,0.519,0.614534,0.481,0.562741,0.591405,1.039109,0.471373
13008,41697,26156,38645,29353,0.568326,0.61452,0.518994,0.61452,0.481006,0.562732,0.591398,1.039097,0.471376
13009,41696,26157,38645,29353,0.568326,0.614505,0.518988,0.614505,0.481012,0.562722,0.591391,1.039085,0.471377
13010,41695,26158,38645,29353,0.568326,0.61449,0.518982,0.61449,0.481018,0.562712,0.591383,1.039073,0.471399
13011,41695,26158,38644,29354,0.568311,0.61449,0.518988,0.61449,0.481012,0.562716,0.591376,1.039086,0.4714
13012,41694,26159,38644,29354,0.568311,0.614475,0.518982,0.614475,0.481018,0.562706,0.591368,1.039074,0.471429
13013,41686,26167,38634,29364,0.568164,0.614358,0.518999,0.614358,0.481001,0.562667,0.591236,1.039107,0.471429
13014,41679,26174,38629,29369,0.56809,0.614254,0.518989,0.614254,0.481011,0.562618,0.591148,1.039088,0.471431
13015,41679,26174,38628,29370,0.568076,0.614254,0.518996,0.614254,0.481004,0.562621,0.59114,1.039101,0.471466
13016,41679,26174,38627,29371,0.568061,0.614254,0.519002,0.614254,0.480998,0.562625,0.591133,1.039114,0.471475
13017,41679,26174,38626,29372,0.568046,0.614254,0.519009,0.614254,0.480991,0.562629,0.591126,1.039127,0.47148
13018,41678,26175,38626,29372,0.568046,0.61424,0.519003,0.61424,0.480997,0.562619,0.591118,1.039115,0.471486
13019,41677,26176,38626,29372,0.568046,0.614225,0.518997,0.614225,0.481003,0.56261,0.591111,1.039103,0.471498
13020,41677,26176,38625,29373,0.568031,0.614225,0.519003,0.614225,0.480997,0.562613,0.591103,1.039116,0.4715
13021,41676,26177,38625,29373,0.568031,0.61421,0.518997,0.61421,0.481003,0.562604,0.591096,1.039104,0.471512
13022,41676,26177,38624,29374,0.568017,0.61421,0.519004,0.61421,0.480996,0.562608,0.591089,1.039117,0.471522
13023,41675,26178,38624,29374,0.568017,0.614195,0.518998,0.614195,0.481002,0.562598,0.591081,1.039105,0.471524
13024,41675,26178,38623,29375,0.568002,0.614195,0.519004,0.614195,0.480996,0.562602,0.591074,1.039118,0.47153
13025,41675,26178,38622,29376,0.567987,0.614195,0.519011,0.614195,0.480989,0.562605,0.591067,1.03913,0.47153
13026,41675,26178,38621,29377,0.567973,0.614195,0.519017,0.614195,0.480983,0.562609,0.591059,1.039143,0.471546
13027,41675,26178,38620,29378,0.567958,0.614195,0.519024,0.614195,0.480976,0.562613,0.591052,1.039156,0.471555
13028,41674,26179,38620,29378,0.567958,0.614181,0.519018,0.614181,0.480982,0.562603,0.591045,1.039144,0.471566
13029,41674,26179,38619,29379,0.567943,0.614181,0.519024,0.614181,0.480976,0.562607,0.591037,1.039157,0.471575
13030,41674,26179,38618,29380,0.567928,0.614181,0.519031,0.614181,0.480969,0.562611,0.59103,1.03917,0.471587
13031,41674,26179,38617,29381,0.567914,0.614181,0.519037,0.614181,0.480963,0.562615,0.591023,1.039183,0.471591
13032,41673,26180,38617,29381,0.567914,0.614166,0.519031,0.614166,0.480969,0.562605,0.591015,1.039171,0.471594
13033,41673,26180,38616,29382,0.567899,0.614166,0.519037,0.614166,0.480963,0.562609,0.591008,1.039184,0.471613
13034,41673,26180,38615,29383,0.567884,0.614166,0.519044,0.614166,0.480956,0.562613,0.591,1.039197,0.471613
13035,41672,26181,38615,29383,0.567884,0.614151,0.519038,0.614151,0.480962,0.562603,0.590993,1.039185,0.471613
13036,41672,26181,38614,29384,0.56787,0.614151,0.519044,0.614151,0.480956,0.562607,0.590986,1.039198,0.471645
13037,41671,26182,38614,29384,0.56787,0.614136,0.519038,0.614136,0.480962,0.562597,0.590978,1.039186,0.471667
13038,41664,26189,38610,29388,0.567811,0.614033,0.519022,0.614033,0.480978,0.562544,0.590897,1.039154,0.471667
13039,41660,26193,38604,29394,0.567723,0.613974,0.519037,0.613974,0.480963,0.562528,0.590824,1.039184,0.471673
13040,41660,26193,38603,29395,0.567708,0.613974,0.519044,0.613974,0.480956,0.562532,0.590816,1.039196,0.471697
13041,41660,26193,38602,29396,0.567693,0.613974,0.51905,0.613974,0.48095,0.562536,0.590809,1.039209,0.471714
13042,41659,26194,38602,29396,0.567693,0.61396,0.519044,0.61396,0.480956,0.562526,0.590802,1.039197,0.471717
13043,41659,26194,38601,29397,0.567678,0.61396,0.519051,0.61396,0.480949,0.56253,0.590794,1.03921,0.471741
13044,41659,26194,38600,29398,0.567664,0.61396,0.519057,0.61396,0.480943,0.562534,0.590787,1.039223,0.471765
13045,41658,26195,38600,29398,0.567664,0.613945,0.519051,0.613945,0.480949,0.562524,0.59078,1.039211,0.471765
13046,41656,26197,38599,29399,0.567649,0.613915,0.519046,0.613915,0.480954,0.562508,0.590758,1.0392,0.471768
13047,41655,26198,38599,29399,0.567649,0.613901,0.51904,0.613901,0.48096,0.562499,0.59075,1.039188,0.47177
13048,41655,26198,38598,29400,0.567634,0.613901,0.519046,0.613901,0.480954,0.562503,0.590743,1.039201,0.471815
13049,41654,26199,38598,29400,0.567634,0.613886,0.51904,0.613886,0.48096,0.562493,0.590735,1.039189,0.471821
13050,41653,26200,38598,29400,0.567634,0.613871,0.519034,0.613871,0.480966,0.562483,0.590728,1.039177,0.471823
13051,41652,26201,38598,29400,0.567634,0.613856,0.519028,0.613856,0.480972,0.562473,0.590721,1.039165,0.47183
13052,41651,26202,38598,29400,0.567634,0.613842,0.519022,0.613842,0.480978,0.562464,0.590713,1.039153,0.471834
13053,41650,26203,38598,29400,0.567634,0.613827,0.519016,0.613827,0.480984,0.562454,0.590706,1.039141,0.47184
13054,41650,26203,38597,29401,0.56762,0.613827,0.519023,0.613827,0.480977,0.562458,0.590699,1.039154,0.471868
13055,41649,26204,38597,29401,0.56762,0.613812,0.519017,0.613812,0.480983,0.562448,0.590691,1.039142,0.47187
13056,41649,26204,38596,29402,0.567605,0.613812,0.519023,0.613812,0.480977,0.562452,0.590684,1.039155,0.471875
13057,41648,26205,38596,29402,0.567605,0.613797,0.519017,0.613797,0.480983,0.562442,0.590677,1.039143,0.471884
13058,41648,26205,38595,29403,0.56759,0.613797,0.519023,0.613797,0.480977,0.562446,0.590669,1.039156,0.471902
13059,41648,26205,38594,29404,0.567576,0.613797,0.51903,0.613797,0.48097,0.56245,0.590662,1.039169,0.471923
13060,41647,26206,38594,29404,0.567576,0.613783,0.519024,0.613783,0.480976,0.56244,0.590654,1.039157,0.47193
13061,41646,26207,38593,29405,0.567561,0.613768,0.519024,0.613768,0.480976,0.562434,0.59064,1.039158,0.471939
13062,41646,26207,38592,29406,0.567546,0.613768,0.519031,0.613768,0.480969,0.562438,0.590632,1.039171,0.471942
13063,41646,26207,38591,29407,0.567531,0.613768,0.519037,0.613768,0.480963,0.562442,0.590625,1.039184,0.471944
13064,41646,26207,38590,29408,0.567517,0.613768,0.519044,0.613768,0.480956,0.562446,0.590618,1.039197,0.471951
13065,41645,26208,38590,29408,0.567517,0.613753,0.519038,0.613753,0.480962,0.562436,0.59061,1.039185,0.471958
13066,41644,26209,38590,29408,0.567517,0.613739,0.519032,0.613739,0.480968,0.562426,0.590603,1.039173,0.472
13067,41643,26210,38589,29409,0.567502,0.613724,0.519032,0.613724,0.480968,0.56242,0.590588,1.039174,0.472
13068,41618,26235,38563,29435,0.56712,0.613355,0.519051,0.613355,0.480949,0.562276,0.590213,1.03921,0.472017
13069,41618,26235,38562,29436,0.567105,0.613355,0.519057,0.613355,0.480943,0.56228,0.590205,1.039223,0.472041
13070,41618,26235,38561,29437,0.56709,0.613355,0.519064,0.613355,0.480936,0.562284,0.590198,1.039236,0.472055
13071,41618,26235,38560,29438,0.567076,0.613355,0.51907,0.613355,0.48093,0.562288,0.590191,1.039249,0.472092
13072,41617,26236,38560,29438,0.567076,0.613341,0.519064,0.613341,0.480936,0.562278,0.590183,1.039237,0.472105
13073,41617,26236,38559,29439,0.567061,0.613341,0.519071,0.613341,0.480929,0.562282,0.590176,1.03925,0.472143
13074,41614,26239,38559,29439,0.567061,0.613296,0.519053,0.613296,0.480947,0.562253,0.590154,1.039214,0.472157
13075,41613,26240,38559,29439,0.567061,0.613282,0.519047,0.613282,0.480953,0.562243,0.590147,1.039202,0.472174
13076,41612,26241,38557,29441,0.567031,0.613267,0.519053,0.613267,0.480947,0.562241,0.590124,1.039216,0.47219
13077,41611,26242,38557,29441,0.567031,0.613252,0.519048,0.613252,0.480952,0.562231,0.590117,1.039204,0.472206
13078,41610,26243,38557,29441,0.567031,0.613237,0.519042,0.613237,0.480958,0.562221,0.59011,1.039192,0.472214
13079,41610,26243,38556,29442,0.567017,0.613237,0.519048,0.613237,0.480952,0.562225,0.590102,1.039205,0.472216
13080,41610,26243,38555,29443,0.567002,0.613237,0.519054,0.613237,0.480946,0.562229,0.590095,1.039218,0.472222
13081,41604,26249,38553,29445,0.566973,0.613149,0.519031,0.613149,0.480969,0.562178,0.590036,1.039172,0.472235
13082,41603,26250,38553,29445,0.566973,0.613134,0.519025,0.613134,0.480975,0.562169,0.590029,1.03916,0.472241
13083,41603,26250,38552,29446,0.566958,0.613134,0.519032,0.613134,0.480968,0.562172,0.590021,1.039173,0.472245
13084,41602,26251,38551,29447,0.566943,0.61312,0.519032,0.61312,0.480968,0.562166,0.590007,1.039174,0.472263
13085,41601,26252,38551,29447,0.566943,0.613105,0.519026,0.613105,0.480974,0.562157,0.589999,1.039162,0.472267
13086,41600,26253,38551,29447,0.566943,0.61309,0.51902,0.61309,0.48098,0.562147,0.589992,1.03915,0.472292
13087,41600,26253,38550,29448,0.566928,0.61309,0.519027,0.61309,0.480973,0.562151,0.589985,1.039163,0.472296
13088,41599,26254,38550,29448,0.566928,0.613075,0.519021,0.613075,0.480979,0.562141,0.589977,1.039151,0.472308
13089,41596,26257,38550,29448,0.566928,0.613031,0.519003,0.613031,0.480997,0.562112,0.589955,1.039115,0.47231
13090,41595,26258,38550,29448,0.566928,0.613016,0.518997,0.613016,0.481003,0.562102,0.589948,1.039103,0.472329
13091,41594,26259,38550,29448,0.566928,0.613002,0.518991,0.613002,0.481009,0.562092,0.58994,1.039091,0.472333
13092,41593,26260,38549,29449,0.566914,0.612987,0.518991,0.612987,0.481009,0.562087,0.589926,1.039092,0.472338
13093,41593,26260,38548,29450,0.566899,0.612987,0.518998,0.612987,0.481002,0.56209,0.589918,1.039105,0.472338
13094,41592,26261,38548,29450,0.566899,0.612972,0.518992,0.612972,0.481008,0.562081,0.589911,1.039093,0.472364
13095,41591,26262,38548,29450,0.566899,0.612957,0.518986,0.612957,0.481014,0.562071,0.589904,1.039081,0.472373
13096,41591,26262,38547,29451,0.566884,0.612957,0.518992,0.612957,0.481008,0.562075,0.589896,1.039094,0.472381
13097,41591,26262,38546,29452,0.56687,0.612957,0.518999,0.612957,0.481001,0.562079,0.589889,1.039107,0.472381
13098,41590,26263,38544,29454,0.56684,0.612943,0.519006,0.612943,0.480994,0.562076,0.589867,1.03912,0.472387
13099,41590,26263,38543,29455,0.566825,0.612943,0.519012,0.612943,0.480988,0.56208,0.589859,1.039133,0.472389
13100,41589,26264,38543,29455,0.566825,0.612928,0.519006,0.612928,0.480994,0.56207,0.589852,1.039121,0.4724
13101,41589,26264,38542,29456,0.566811,0.612928,0.519013,0.612928,0.480987,0.562074,0.589845,1.039134,0.472407
13102,41589,26264,38541,29457,0.566796,0.612928,0.519019,0.612928,0.480981,0.562078,0.589837,1.039147,0.47241
13103,41588,26265,38541,29457,0.566796,0.612913,0.519013,0.612913,0.480987,0.562068,0.58983,1.039135,0.472412
13104,41588,26265,38540,29458,0.566781,0.612913,0.51902,0.612913,0.48098,0.562072,0.589823,1.039148,0.472426
13105,41587,26266,38540,29458,0.566781,0.612898,0.519014,0.612898,0.480986,0.562062,0.589815,1.039136,0.472441
13106,41587,26266,38539,29459,0.566767,0.612898,0.51902,0.612898,0.48098,0.562066,0.589808,1.039149,0.472444
13107,41586,26267,38539,29459,0.566767,0.612884,0.519014,0.612884,0.480986,0.562057,0.589801,1.039137,0.472453
13108,41585,26268,38539,29459,0.566767,0.612869,0.519008,0.612869,0.480992,0.562047,0.589793,1.039125,0.472465
13109,41584,26269,38539,29459,0.566767,0.612854,0.519002,0.612854,0.480998,0.562037,0.589786,1.039113,0.472465
13110,41583,26270,38539,29459,0.566767,0.61284,0.518996,0.61284,0.481004,0.562027,0.589779,1.039101,0.472468
13111,41582,26271,38539,29459,0.566767,0.612825,0.51899,0.612825,0.48101,0.562018,0.589771,1.039089,0.4725
13112,41565,26288,38529,29469,0.56662,0.612574,0.518953,0.612574,0.481047,0.56189,0.589572,1.039014,0.472545
13113,41565,26288,38528,29470,0.566605,0.612574,0.518959,0.612574,0.481041,0.561894,0.589565,1.039027,0.472571
13114,41565,26288,38527,29471,0.56659,0.612574,0.518966,0.612574,0.481034,0.561898,0.589558,1.03904,0.472593
13115,41564,26289,38526,29472,0.566575,0.61256,0.518966,0.61256,0.481034,0.561892,0.589543,1.039041,0.472609
13116,41564,26289,38525,29473,0.566561,0.61256,0.518973,0.61256,0.481027,0.561896,0.589536,1.039054,0.472619
13117,41564,26289,38524,29474,0.566546,0.61256,0.518979,0.61256,0.481021,0.5619,0.589528,1.039067,0.472626
13118,41563,26290,38524,29474,0.566546,0.612545,0.518973,0.612545,0.481027,0.56189,0.589521,1.039055,0.472632
13119,41561,26292,38523,29475,0.566531,0.612515,0.518968,0.612515,0.481032,0.561874,0.589499,1.039044,0.472649
13120,41560,26293,38523,29475,0.566531,0.612501,0.518962,0.612501,0.481038,0.561865,0.589491,1.039032,0.472667
13121,41558,26295,38522,29476,0.566517,0.612471,0.518956,0.612471,0.481044,0.561849,0.589469,1.039021,0.472667
13122,41557,26296,38521,29477,0.566502,0.612456,0.518957,0.612456,0.481043,0.561843,0.589455,1.039022,0.472671
13123,41557,26296,38520,29478,0.566487,0.612456,0.518963,0.612456,0.481037,0.561847,0.589447,1.039035,0.472683
13124,41557,26296,38519,29479,0.566473,0.612456,0.518969,0.612456,0.481031,0.561851,0.58944,1.039048,0.472708
13125,41556,26297,38519,29479,0.566473,0.612442,0.518963,0.612442,0.481037,0.561841,0.589433,1.039036,0.472727
13126,41552,26301,38516,29482,0.566428,0.612383,0.518959,0.612383,0.481041,0.561813,0.589381,1.039027,0.472735
13127,41551,26302,38516,29482,0.566428,0.612368,0.518953,0.612368,0.481047,0.561804,0.589374,1.039015,0.472761
13128,41551,26302,38515,29483,0.566414,0.612368,0.518959,0.612368,0.481041,0.561807,0.589366,1.039028,0.472763
13129,41551,26302,38514,29484,0.566399,0.612368,0.518966,0.612368,0.481034,0.561811,0.589359,1.039041,0.472763
13130,41551,26302,38513,29485,0.566384,0.612368,0.518972,0.612368,0.481028,0.561815,0.589352,1.039054,0.472778
13131,41551,26302,38512,29486,0.56637,0.612368,0.518979,0.612368,0.481021,0.561819,0.589344,1.039067,0.472779
13132,41551,26302,38511,29487,0.566355,0.612368,0.518985,0.612368,0.481015,0.561823,0.589337,1.03908,0.472806
13133,41550,26303,38511,29487,0.566355,0.612353,0.518979,0.612353,0.481021,0.561813,0.589329,1.039068,0.472809
13134,41550,26303,38510,29488,0.56634,0.612353,0.518986,0.612353,0.481014,0.561817,0.589322,1.039081,0.472811
13135,41550,26303,38509,29489,0.566325,0.612353,0.518992,0.612353,0.481008,0.561821,0.589315,1.039094,0.472826
