@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
0,67853,0,67998,0,1,1,0.499466,1,0.500534,0.666192,1,1,0
1,67816,37,67657,341,0.994985,0.999455,0.500587,0.999455,0.499413,0.667067,0.997218,1.002243,0.02439
2,67813,40,67627,371,0.994544,0.99941,0.500687,0.99941,0.499313,0.667145,0.996975,1.002443,0.04
3,67810,43,67595,403,0.994073,0.999366,0.500794,0.999366,0.499206,0.667231,0.996717,1.002658,0.046512
4,67807,46,67581,417,0.993867,0.999322,0.500835,0.999322,0.499165,0.667257,0.996592,1.00274,0.05
5,67801,52,67544,454,0.993323,0.999234,0.500949,0.999234,0.499051,0.667339,0.996275,1.002969,0.051282
6,67798,55,67531,467,0.993132,0.999189,0.500986,0.999189,0.499014,0.667362,0.996158,1.003044,0.052632
7,67792,61,67496,502,0.992617,0.999101,0.501094,0.999101,0.498906,0.667438,0.995856,1.003259,0.057143
8,67789,64,67484,514,0.992441,0.999057,0.501127,0.999057,0.498873,0.667458,0.995745,1.003326,0.057692
9,67787,66,67463,535,0.992132,0.999027,0.501198,0.999027,0.498802,0.667514,0.995576,1.003467,0.060606
10,67781,72,67440,558,0.991794,0.998939,0.501261,0.998939,0.498739,0.66755,0.995363,1.003593,0.0625
11,67765,88,67365,633,0.990691,0.998703,0.50148,0.998703,0.49852,0.667691,0.994693,1.004032,0.066667
12,67756,97,67334,664,0.990235,0.99857,0.501562,0.99857,0.498438,0.667734,0.994398,1.004196,0.069767
13,67752,101,67289,709,0.989573,0.998511,0.501714,0.998511,0.498286,0.667856,0.994038,1.004501,0.071429
14,67749,104,67280,718,0.989441,0.998467,0.501737,0.998467,0.498263,0.667866,0.993949,1.004546,0.073171
15,67742,111,67268,730,0.989264,0.998364,0.501755,0.998364,0.498245,0.66786,0.993809,1.004583,0.075472
16,67736,117,67252,746,0.989029,0.998276,0.501793,0.998276,0.498207,0.667873,0.993647,1.004658,0.076923
17,67721,132,67225,773,0.988632,0.998055,0.501838,0.998055,0.498162,0.667863,0.993338,1.004748,0.081081
18,67719,134,67209,789,0.988397,0.998025,0.50189,0.998025,0.49811,0.667903,0.993206,1.004852,0.081633
19,67713,140,67189,809,0.988103,0.997937,0.501942,0.997937,0.498058,0.667929,0.993014,1.004957,0.083333
20,67709,144,67160,838,0.987676,0.997878,0.502035,0.997878,0.497965,0.667999,0.992771,1.005143,0.085106
21,67703,150,67143,855,0.987426,0.997789,0.502076,0.997789,0.497924,0.668015,0.992602,1.005226,0.085714
22,67697,156,67113,885,0.986985,0.997701,0.502166,0.997701,0.497834,0.668075,0.992337,1.005405,0.089552
23,67694,159,67094,904,0.986705,0.997657,0.502226,0.997657,0.497774,0.668118,0.992175,1.005525,0.090909
24,67682,171,67044,954,0.98597,0.99748,0.502368,0.99748,0.497632,0.668204,0.991719,1.005809,0.093023
25,67681,172,67018,980,0.985588,0.997465,0.502461,0.997465,0.497539,0.668283,0.99152,1.005996,0.096774
26,67677,176,66999,999,0.985308,0.997406,0.502517,0.997406,0.497483,0.668319,0.991351,1.006108,0.097561
27,67676,177,66981,1017,0.985044,0.997391,0.502581,0.997391,0.497419,0.668372,0.991211,1.006235,0.098039
28,67671,182,66957,1041,0.984691,0.997318,0.502652,0.997318,0.497348,0.668418,0.990997,1.006378,0.1
29,67669,184,66944,1054,0.9845,0.997288,0.502693,0.997288,0.497307,0.668448,0.990887,1.00646,0.102564
30,67667,186,66924,1074,0.984205,0.997259,0.50276,0.997259,0.49724,0.668501,0.990725,1.006595,0.103448
31,67661,192,66872,1126,0.983441,0.99717,0.502932,0.99717,0.497068,0.668633,0.990298,1.006939,0.107143
32,67656,197,66847,1151,0.983073,0.997097,0.503007,0.997097,0.496993,0.668683,0.990077,1.00709,0.108108
33,67655,198,66817,1181,0.982632,0.997082,0.503116,0.997082,0.496884,0.668775,0.989849,1.007307,0.109091
34,67651,202,66791,1207,0.982249,0.997023,0.503198,0.997023,0.496802,0.668835,0.989628,1.007472,0.111111
35,67646,207,66774,1224,0.981999,0.996949,0.503244,0.996949,0.496756,0.668858,0.989466,1.007563,0.113208
36,67642,211,66751,1247,0.981661,0.99689,0.503315,0.99689,0.496685,0.668908,0.989268,1.007705,0.113636
37,67632,221,66714,1284,0.981117,0.996743,0.503417,0.996743,0.496583,0.668965,0.988922,1.007909,0.114286
38,67626,227,66700,1298,0.980911,0.996655,0.503447,0.996655,0.496553,0.668972,0.988774,1.00797,0.116279
39,67616,237,66678,1320,0.980588,0.996507,0.503492,0.996507,0.496508,0.668979,0.988539,1.008061,0.117647
40,67603,250,66603,1395,0.979485,0.996316,0.503726,0.996316,0.496274,0.669141,0.987891,1.008528,0.12
41,67599,254,66587,1411,0.979249,0.996257,0.503771,0.996257,0.496229,0.669168,0.987744,1.008618,0.121212
42,67595,258,66569,1429,0.978985,0.996198,0.503824,0.996198,0.496176,0.669201,0.987582,1.008724,0.121622
43,67589,264,66539,1459,0.978543,0.996109,0.503914,0.996109,0.496086,0.669261,0.987317,1.008905,0.123077
44,67582,271,66521,1477,0.978279,0.996006,0.503956,0.996006,0.496044,0.669274,0.987133,1.008989,0.125
45,67564,289,66481,1517,0.977691,0.995741,0.50404,0.995741,0.49596,0.669288,0.986706,1.009156,0.129032
46,67556,297,66424,1574,0.976852,0.995623,0.504225,0.995623,0.495775,0.669425,0.986228,1.009527,0.129412
47,67537,316,66393,1605,0.976396,0.995343,0.504271,0.995343,0.495729,0.669402,0.98586,1.009619,0.131148
48,67523,330,66344,1654,0.975676,0.995137,0.504404,0.995137,0.495596,0.669473,0.985396,1.009885,0.131579
49,67518,335,66332,1666,0.975499,0.995063,0.50443,0.995063,0.49557,0.669479,0.985271,1.009939,0.132075
50,67515,338,66308,1690,0.975146,0.995019,0.50451,0.995019,0.49549,0.669539,0.985072,1.010097,0.133333
51,67496,357,66252,1746,0.974323,0.994739,0.504651,0.994739,0.495349,0.6696,0.98452,1.010379,0.135135
52,67491,362,66236,1762,0.974087,0.994665,0.504692,0.994665,0.495308,0.66962,0.984365,1.010463,0.136986
53,67481,372,66209,1789,0.97369,0.994518,0.504757,0.994518,0.495243,0.669644,0.984093,1.010593,0.139535
54,67477,376,66181,1817,0.973279,0.994459,0.504848,0.994459,0.495152,0.66971,0.983857,1.010775,0.14
55,67469,384,66164,1834,0.973029,0.994341,0.504883,0.994341,0.495117,0.669714,0.983673,1.010844,0.141026
56,67465,388,66121,1877,0.972396,0.994282,0.50503,0.994282,0.49497,0.669831,0.983327,1.01114,0.142857
57,67416,437,66019,1979,0.970896,0.99356,0.505235,0.99356,0.494765,0.669846,0.982216,1.011549,0.145833
58,67405,448,65971,2027,0.97019,0.993397,0.505376,0.993397,0.494624,0.669933,0.981782,1.011832,0.146341
59,67401,452,65946,2052,0.969823,0.993339,0.505456,0.993339,0.494544,0.66999,0.981568,1.011992,0.147059
60,67396,457,65930,2068,0.969587,0.993265,0.505498,0.993265,0.494502,0.67001,0.981413,1.012076,0.147727
61,67389,464,65890,2108,0.968999,0.993162,0.505624,0.993162,0.494376,0.670097,0.981067,1.012328,0.148148
62,67376,477,65860,2138,0.968558,0.99297,0.505689,0.99297,0.494311,0.670111,0.980751,1.012459,0.148936
63,67368,485,65845,2153,0.968337,0.992852,0.505716,0.992852,0.494284,0.670108,0.980582,1.012514,0.15
64,67364,489,65829,2169,0.968102,0.992793,0.505762,0.992793,0.494238,0.670135,0.980434,1.012605,0.150685
65,67355,498,65806,2192,0.967764,0.992661,0.505816,0.992661,0.494184,0.670152,0.980199,1.012713,0.151515
66,67336,517,65760,2238,0.967087,0.992381,0.505921,0.992381,0.494079,0.67018,0.97972,1.012922,0.152542
67,67319,534,65718,2280,0.96647,0.99213,0.506017,0.99213,0.493983,0.670208,0.979286,1.013116,0.153846
68,67308,545,65667,2331,0.96572,0.991968,0.50617,0.991968,0.49383,0.670305,0.97883,1.013422,0.15493
69,67304,549,65637,2361,0.965278,0.991909,0.50627,0.991909,0.49373,0.670379,0.978579,1.013621,0.155172
70,67293,560,65611,2387,0.964896,0.991747,0.506328,0.991747,0.493672,0.670393,0.978307,1.013738,0.155556
71,67285,568,65594,2404,0.964646,0.991629,0.506363,0.991629,0.493637,0.670396,0.978123,1.013808,0.155963
72,67277,576,65551,2447,0.964014,0.991511,0.506497,0.991511,0.493503,0.670487,0.977748,1.014077,0.15625
73,67260,593,65496,2502,0.963205,0.991261,0.506644,0.991261,0.493356,0.670558,0.977218,1.01437,0.156863
74,67258,595,65479,2519,0.962955,0.991231,0.506701,0.991231,0.493299,0.670602,0.977078,1.014485,0.157895
75,67254,599,65466,2532,0.962764,0.991172,0.506736,0.991172,0.493264,0.670619,0.976953,1.014555,0.16092
76,67239,614,65429,2569,0.962219,0.990951,0.506822,0.990951,0.493178,0.670643,0.97657,1.014726,0.16129
77,67230,623,65409,2589,0.961925,0.990818,0.506864,0.990818,0.493136,0.67065,0.976356,1.014812,0.161765
78,67211,642,65386,2612,0.961587,0.990538,0.506882,0.990538,0.493118,0.670601,0.976047,1.014847,0.162162
79,67195,658,65335,2663,0.960837,0.990303,0.507017,0.990303,0.492983,0.670666,0.975554,1.015118,0.163265
80,67186,667,65302,2696,0.960352,0.99017,0.50711,0.99017,0.49289,0.670716,0.975245,1.015304,0.163934
81,67181,672,65268,2730,0.959852,0.990096,0.507222,0.990096,0.492778,0.670797,0.974958,1.015527,0.164179
82,67172,681,65244,2754,0.959499,0.989964,0.50728,0.989964,0.49272,0.670818,0.974715,1.015644,0.164706
83,67161,692,65215,2783,0.959072,0.989801,0.50735,0.989801,0.49265,0.670842,0.974421,1.015785,0.166667
84,67115,738,65145,2853,0.958043,0.989124,0.507447,0.989124,0.492553,0.670771,0.973567,1.015979,0.168831
85,67108,745,65119,2879,0.957661,0.98902,0.507521,0.98902,0.492479,0.670812,0.973324,1.016127,0.169492
86,67098,755,65098,2900,0.957352,0.988873,0.507565,0.988873,0.492435,0.670816,0.973096,1.016214,0.171429
87,67087,766,65065,2933,0.956866,0.988711,0.50765,0.988711,0.49235,0.670853,0.972772,1.016385,0.172414
88,67082,771,65038,2960,0.956469,0.988637,0.507735,0.988637,0.492265,0.670911,0.972536,1.016556,0.17284
89,67071,782,65005,2993,0.955984,0.988475,0.507821,0.988475,0.492179,0.670948,0.972212,1.016728,0.173077
90,67067,786,64987,3011,0.955719,0.988416,0.507876,0.988416,0.492124,0.670982,0.97205,1.016836,0.175
91,67051,802,64963,3035,0.955366,0.98818,0.507908,0.98818,0.492092,0.670956,0.971756,1.016902,0.177778
92,67044,809,64950,3048,0.955175,0.988077,0.507932,0.988077,0.492068,0.670953,0.971609,1.01695,0.178082
93,67032,821,64920,3078,0.954734,0.9879,0.508003,0.9879,0.491997,0.670974,0.971299,1.017091,0.178571
94,67024,829,64866,3132,0.95394,0.987782,0.508181,0.987782,0.491819,0.671102,0.970843,1.017448,0.179104
95,67016,837,64846,3152,0.953646,0.987665,0.508228,0.987665,0.491772,0.671116,0.970637,1.017543,0.179487
96,67005,848,64817,3181,0.953219,0.987502,0.508299,0.987502,0.491701,0.671141,0.970343,1.017684,0.180556
97,66998,855,64791,3207,0.952837,0.987399,0.508373,0.987399,0.491627,0.671181,0.9701,1.017833,0.180952
98,66987,866,64747,3251,0.95219,0.987237,0.508502,0.987237,0.491498,0.671256,0.969695,1.018091,0.181818
99,66958,895,64670,3328,0.951057,0.98681,0.508691,0.98681,0.491309,0.671322,0.968914,1.018469,0.183333
100,66945,908,64649,3349,0.950749,0.986618,0.508724,0.986618,0.491276,0.671306,0.968664,1.018535,0.183544
101,66914,939,64578,3420,0.949704,0.986161,0.508883,0.986161,0.491117,0.671339,0.967913,1.018853,0.183673
102,66908,945,64558,3440,0.94941,0.986073,0.508938,0.986073,0.491062,0.671366,0.967722,1.018963,0.184211
103,66894,959,64521,3477,0.948866,0.985867,0.509029,0.985867,0.490971,0.671397,0.967347,1.019145,0.185185
104,66879,974,64469,3529,0.948101,0.985645,0.509174,0.985645,0.490826,0.671473,0.966853,1.019436,0.186047
105,66870,983,64434,3564,0.947587,0.985513,0.509276,0.985513,0.490724,0.671531,0.96653,1.019641,0.1875
106,66842,1011,64371,3627,0.94666,0.9851,0.509416,0.9851,0.490584,0.671556,0.96586,1.019921,0.188679
107,66817,1036,64315,3683,0.945837,0.984732,0.50954,0.984732,0.49046,0.671578,0.965263,1.020169,0.189189
108,66806,1047,64280,3718,0.945322,0.98457,0.509635,0.98457,0.490365,0.671623,0.964925,1.020359,0.189655
109,66790,1063,64235,3763,0.94466,0.984334,0.50975,0.984334,0.49025,0.671668,0.964476,1.020589,0.190476
110,66761,1092,64208,3790,0.944263,0.983906,0.509747,0.983906,0.490253,0.671566,0.964064,1.020582,0.191489
111,66754,1099,64188,3810,0.943969,0.983803,0.509798,0.983803,0.490202,0.671586,0.963865,1.020686,0.192982
112,66750,1103,64164,3834,0.943616,0.983744,0.509877,0.983744,0.490123,0.671641,0.963659,1.020843,0.193182
113,66737,1116,64130,3868,0.943116,0.983553,0.50996,0.983553,0.49004,0.671669,0.963313,1.021011,0.193548
114,66724,1129,64102,3896,0.942704,0.983361,0.510021,0.983361,0.489979,0.671676,0.963011,1.021132,0.194444
115,66698,1155,64035,3963,0.941719,0.982978,0.510185,0.982978,0.489815,0.671729,0.962326,1.02146,0.194805
116,66693,1160,64002,3996,0.941234,0.982904,0.510295,0.982904,0.489705,0.671807,0.962047,1.02168,0.195266
117,66651,1202,63938,4060,0.940292,0.982285,0.510388,0.982285,0.489612,0.671743,0.961266,1.021866,0.195652
118,66641,1212,63883,4115,0.939484,0.982138,0.510565,0.982138,0.489435,0.671862,0.960788,1.022221,0.196078
119,66601,1252,63799,4199,0.938248,0.981548,0.510744,0.981548,0.489256,0.671879,0.959875,1.022579,0.196262
120,66592,1261,63765,4233,0.937748,0.981416,0.510843,0.981416,0.489157,0.671934,0.959559,1.022778,0.197674
121,66574,1279,63734,4264,0.937292,0.98115,0.510897,0.98115,0.489103,0.671918,0.959198,1.022886,0.2
122,66435,1418,63398,4600,0.932351,0.979102,0.511696,0.979102,0.488304,0.672127,0.955701,1.024485,0.201613
123,66420,1433,63347,4651,0.931601,0.978881,0.51184,0.978881,0.48816,0.672199,0.955216,1.024775,0.201835
124,66407,1446,63299,4699,0.930895,0.978689,0.511981,0.978689,0.488019,0.672275,0.954767,1.025056,0.202247
125,66390,1463,63267,4731,0.930424,0.978439,0.512043,0.978439,0.487957,0.67227,0.954406,1.025181,0.203125
126,66383,1470,63248,4750,0.930145,0.978336,0.512092,0.978336,0.487908,0.672287,0.954215,1.025278,0.203279
127,66345,1508,63146,4852,0.928645,0.977775,0.512352,0.977775,0.487648,0.672379,0.953184,1.025799,0.204545
128,66333,1520,63111,4887,0.92813,0.977599,0.512446,0.977599,0.487554,0.672418,0.952838,1.025986,0.205021
129,66307,1546,63036,4962,0.927027,0.977215,0.512645,0.977215,0.487355,0.672498,0.952095,1.026385,0.205128
130,66293,1560,62981,5017,0.926218,0.977009,0.51281,0.977009,0.48719,0.672592,0.951587,1.026716,0.205479
131,66288,1565,62959,5039,0.925895,0.976935,0.512878,0.976935,0.487122,0.672633,0.951388,1.026853,0.205882
132,66276,1577,62942,5056,0.925645,0.976759,0.512901,0.976759,0.487099,0.67261,0.951174,1.026897,0.206349
133,66245,1608,62881,5117,0.924748,0.976302,0.513026,0.976302,0.486974,0.67261,0.950497,1.027148,0.206897
134,66236,1617,62874,5124,0.924645,0.976169,0.51302,0.976169,0.48698,0.672573,0.950379,1.027136,0.207317
135,66223,1630,62847,5151,0.924248,0.975977,0.513078,0.975977,0.486922,0.672578,0.950085,1.027253,0.207547
136,66183,1670,62732,5266,0.922557,0.975388,0.513385,0.975388,0.486615,0.672701,0.948944,1.027867,0.208333
137,66173,1680,62693,5305,0.921983,0.975241,0.513502,0.975241,0.486498,0.672767,0.948583,1.028102,0.208955
138,66156,1697,62644,5354,0.921262,0.97499,0.513634,0.97499,0.486366,0.67282,0.948098,1.028365,0.20915
139,66141,1712,62579,5419,0.920306,0.974769,0.513836,0.974769,0.486164,0.672941,0.947509,1.028771,0.209677
140,66134,1719,62553,5445,0.919924,0.974666,0.513914,0.974666,0.486086,0.672983,0.947266,1.028925,0.210526
141,66119,1734,62523,5475,0.919483,0.974445,0.513977,0.974445,0.486023,0.672984,0.946935,1.029052,0.211538
142,66110,1743,62514,5484,0.919351,0.974312,0.513979,0.974312,0.486021,0.672954,0.946802,1.029056,0.212121
143,66089,1764,62482,5516,0.91888,0.974003,0.514027,0.974003,0.485973,0.672922,0.946412,1.029153,0.213115
144,66077,1776,62465,5533,0.91863,0.973826,0.51405,0.973826,0.48595,0.672899,0.946198,1.029198,0.214286
145,66054,1799,62428,5570,0.918086,0.973487,0.514111,0.973487,0.485889,0.67287,0.945757,1.02932,0.215385
146,66037,1816,62370,5628,0.917233,0.973236,0.514279,0.973236,0.485721,0.672954,0.945205,1.029657,0.21547
147,66011,1842,62292,5706,0.916086,0.972853,0.514493,0.972853,0.485507,0.673046,0.944439,1.030086,0.215686
148,66007,1846,62272,5726,0.915792,0.972794,0.514558,0.972794,0.485442,0.673088,0.944262,1.030216,0.216216
149,65995,1858,62261,5737,0.91563,0.972617,0.514557,0.972617,0.485443,0.673044,0.944093,1.030213,0.217391
150,65965,1888,62181,5817,0.914453,0.972175,0.514764,0.972175,0.485236,0.673116,0.943283,1.030629,0.217687
151,65942,1911,62126,5872,0.913645,0.971836,0.514898,0.971836,0.485102,0.673149,0.942709,1.030897,0.21875
152,65872,1981,61991,6007,0.911659,0.970805,0.515176,0.970805,0.484824,0.673139,0.9412,1.031454,0.219298
153,65856,1997,61950,6048,0.911056,0.970569,0.515281,0.970569,0.484719,0.673171,0.940781,1.031663,0.219512
154,65828,2025,61906,6092,0.910409,0.970156,0.515352,0.970156,0.484648,0.673133,0.940251,1.031806,0.22
155,65817,2036,61889,6109,0.910159,0.969994,0.515379,0.969994,0.484621,0.673117,0.940045,1.031859,0.220339
156,65798,2055,61846,6152,0.909527,0.969714,0.515481,0.969714,0.484519,0.673136,0.939588,1.032063,0.220779
157,65791,2062,61816,6182,0.909086,0.969611,0.515575,0.969611,0.484425,0.673191,0.939316,1.032252,0.22093
158,65770,2083,61783,6215,0.9086,0.969301,0.515629,0.969301,0.484371,0.673163,0.938918,1.032359,0.222222
159,65741,2112,61706,6292,0.907468,0.968874,0.51583,0.968874,0.48417,0.673231,0.938138,1.032763,0.224138
160,65735,2118,61676,6322,0.907027,0.968785,0.515929,0.968785,0.484071,0.673294,0.937873,1.03296,0.22449
161,65731,2122,61654,6344,0.906703,0.968727,0.516003,0.968727,0.483997,0.673342,0.937682,1.033108,0.225
162,65670,2183,61490,6508,0.904291,0.967828,0.516436,0.967828,0.483564,0.673494,0.936025,1.033976,0.225806
163,65658,2195,61446,6552,0.903644,0.967651,0.516569,0.967651,0.483431,0.673564,0.935613,1.034242,0.226087
164,65635,2218,61359,6639,0.902365,0.967312,0.516835,0.967312,0.483165,0.673708,0.934804,1.034775,0.226415
165,65632,2221,61342,6656,0.902115,0.967267,0.516893,0.967267,0.483107,0.673746,0.934656,1.034891,0.226804
166,65619,2234,61302,6696,0.901527,0.967076,0.517007,0.967076,0.482993,0.673796,0.934266,1.035118,0.227723
167,65602,2251,61245,6753,0.900688,0.966825,0.517174,0.966825,0.482826,0.673878,0.933722,1.035454,0.228426
168,65566,2287,61192,6806,0.899909,0.966295,0.517253,0.966295,0.482747,0.673816,0.933066,1.035612,0.228571
169,65557,2296,61156,6842,0.899379,0.966162,0.517366,0.966162,0.482634,0.673879,0.932735,1.035838,0.22963
170,65543,2310,61120,6878,0.89885,0.965956,0.51746,0.965956,0.48254,0.673909,0.932367,1.036025,0.230159
171,65532,2321,61088,6910,0.898379,0.965794,0.517549,0.965794,0.482451,0.673944,0.932051,1.036203,0.230769
172,65474,2379,60976,7022,0.896732,0.964939,0.517786,0.964939,0.482214,0.673937,0.930799,1.036678,0.231884
173,65443,2410,60919,7079,0.895894,0.964482,0.517901,0.964482,0.482099,0.673923,0.930151,1.036909,0.232143
174,65436,2417,60897,7101,0.89557,0.964379,0.517964,0.964379,0.482036,0.673952,0.929938,1.037036,0.232558
175,65406,2447,60846,7152,0.89482,0.963937,0.518059,0.963937,0.481941,0.673924,0.929342,1.037225,0.233333
176,65385,2468,60822,7176,0.894467,0.963627,0.518077,0.963627,0.481923,0.673864,0.92901,1.037262,0.233766
177,65373,2480,60801,7197,0.894159,0.96345,0.518118,0.96345,0.481882,0.673855,0.928768,1.037343,0.234043
178,65349,2504,60775,7223,0.893776,0.963097,0.518133,0.963097,0.481867,0.673781,0.928399,1.037373,0.234375
179,65329,2524,60728,7270,0.893085,0.962802,0.51825,0.962802,0.48175,0.673807,0.927906,1.037607,0.234568
180,65313,2540,60700,7298,0.892673,0.962566,0.518304,0.962566,0.481696,0.673795,0.927582,1.037715,0.235294
181,65280,2573,60662,7336,0.892114,0.96208,0.518334,0.96208,0.481666,0.673702,0.92706,1.037775,0.236364
182,65266,2587,60621,7377,0.891512,0.961873,0.518449,0.961873,0.481551,0.673748,0.926655,1.038006,0.236842
183,65259,2594,60604,7394,0.891262,0.96177,0.518492,0.96177,0.481508,0.67376,0.926478,1.038093,0.238095
184,65246,2607,60564,7434,0.890673,0.961579,0.518607,0.961579,0.481393,0.67381,0.926088,1.038323,0.24
185,65232,2621,60518,7480,0.889997,0.961372,0.518744,0.961372,0.481256,0.673874,0.925646,1.038596,0.240506
186,65206,2647,60483,7515,0.889482,0.960989,0.518788,0.960989,0.481212,0.673818,0.925197,1.038686,0.240964
187,65196,2657,60456,7542,0.889085,0.960842,0.518862,0.960842,0.481138,0.673843,0.924925,1.038832,0.241379
188,65185,2668,60430,7568,0.888703,0.96068,0.518927,0.96068,0.481073,0.673858,0.924653,1.038963,0.241935
189,65161,2692,60359,7639,0.887658,0.960326,0.519128,0.960326,0.480872,0.673941,0.923953,1.039366,0.242188
190,65137,2716,60316,7682,0.887026,0.959972,0.519214,0.959972,0.480786,0.673926,0.92346,1.039538,0.242424
191,65135,2718,60301,7697,0.886805,0.959943,0.519269,0.959943,0.480731,0.673965,0.923335,1.039647,0.242991
192,65116,2737,60262,7736,0.886232,0.959663,0.519357,0.959663,0.480643,0.673971,0.922908,1.039825,0.243243
193,65043,2810,60112,7886,0.884026,0.958587,0.5197,0.958587,0.4803,0.673993,0.921267,1.04051,0.243697
194,64996,2857,60035,7963,0.882894,0.957894,0.519839,0.957894,0.480161,0.673939,0.920354,1.040789,0.243902
195,64981,2872,60002,7996,0.882408,0.957673,0.519919,0.957673,0.480081,0.673951,0.920001,1.040948,0.244444
196,64959,2894,59949,8049,0.881629,0.957349,0.520055,0.957349,0.479945,0.673985,0.919449,1.041221,0.244898
197,64945,2908,59890,8108,0.880761,0.957143,0.520247,0.957143,0.479753,0.674095,0.918911,1.041605,0.245763
198,64919,2934,59864,8134,0.880379,0.956759,0.520255,0.956759,0.479745,0.674007,0.918528,1.041622,0.246154
199,64910,2943,59848,8150,0.880144,0.956627,0.520287,0.956627,0.479713,0.674001,0.918344,1.041686,0.247312
200,64888,2965,59816,8182,0.879673,0.956303,0.520336,0.956303,0.479664,0.673961,0.917947,1.041784,0.25
201,64611,3242,59275,8723,0.871717,0.95222,0.521536,0.95222,0.478464,0.673947,0.911926,1.044186,0.252252
202,64594,3259,59228,8770,0.871026,0.95197,0.521668,0.95197,0.478332,0.673995,0.911454,1.044451,0.252525
203,64574,3279,59192,8806,0.870496,0.951675,0.521743,0.951675,0.478257,0.673983,0.911042,1.0446,0.253731
204,64564,3289,59165,8833,0.870099,0.951528,0.521818,0.951528,0.478182,0.674009,0.91077,1.044751,0.254237
205,64554,3299,59144,8854,0.86979,0.95138,0.521868,0.95138,0.478132,0.674014,0.910542,1.044851,0.254545
206,64526,3327,59098,8900,0.869114,0.950968,0.521954,0.950968,0.478046,0.673982,0.909997,1.045023,0.254902
207,64493,3360,59010,8988,0.86782,0.950481,0.522198,0.950481,0.477802,0.674063,0.909106,1.045512,0.255319
208,64472,3381,58980,9018,0.867378,0.950172,0.522243,0.950172,0.477757,0.674023,0.908731,1.045603,0.255556
209,64450,3403,58942,9056,0.86682,0.949847,0.522319,0.949847,0.477681,0.674005,0.908289,1.045754,0.255814
210,64417,3436,58902,9096,0.866231,0.949361,0.522361,0.949361,0.477639,0.673917,0.907752,1.045838,0.25641
211,64372,3481,58826,9172,0.865114,0.948698,0.522508,0.948698,0.477492,0.673872,0.906861,1.046134,0.256757
212,64328,3525,58717,9281,0.863511,0.948049,0.522801,0.948049,0.477199,0.673952,0.905735,1.046718,0.257426
213,64304,3549,58675,9323,0.862893,0.947696,0.522886,0.947696,0.477114,0.673933,0.905249,1.046889,0.258065
214,64285,3568,58656,9342,0.862614,0.947416,0.522893,0.947416,0.477107,0.673868,0.904969,1.046904,0.259259
215,64238,3615,58585,9413,0.861569,0.946723,0.523013,0.946723,0.476987,0.673792,0.904101,1.047143,0.259542
216,64213,3640,58537,9461,0.860864,0.946355,0.52312,0.946355,0.47688,0.673788,0.903563,1.047358,0.26
217,64172,3681,58448,9550,0.859555,0.94575,0.52334,0.94575,0.47666,0.673817,0.902607,1.047799,0.260417
218,64097,3756,58324,9674,0.857731,0.944645,0.523578,0.944645,0.476422,0.673734,0.901142,1.048276,0.26087
219,64054,3799,58225,9773,0.856275,0.944011,0.523835,0.944011,0.476165,0.673785,0.900096,1.048789,0.261682
220,64042,3811,58194,9804,0.855819,0.943834,0.523921,0.943834,0.476079,0.673811,0.89978,1.048961,0.261905
221,64027,3826,58119,9879,0.854716,0.943613,0.524184,0.943613,0.475816,0.673972,0.899117,1.049489,0.263158
222,63955,3898,57996,10002,0.852907,0.942552,0.524432,0.942552,0.475568,0.673906,0.897682,1.049985,0.263889
223,63944,3909,57969,10029,0.85251,0.94239,0.524505,0.94239,0.475495,0.673925,0.897402,1.050131,0.264151
224,63933,3920,57955,10043,0.852304,0.942228,0.524523,0.942228,0.475477,0.673898,0.897218,1.050166,0.264706
225,63903,3950,57900,10098,0.851496,0.941786,0.524642,0.941786,0.475358,0.673883,0.896593,1.050406,0.265306
226,63889,3964,57863,10135,0.850951,0.94158,0.524747,0.94158,0.475253,0.673917,0.896217,1.050615,0.266187
227,63881,3972,57825,10173,0.850393,0.941462,0.52488,0.941462,0.47512,0.673996,0.895879,1.050881,0.266667
228,63808,4045,57720,10278,0.848848,0.940386,0.525048,0.940386,0.474952,0.673859,0.894568,1.051217,0.267857
229,63803,4050,57701,10297,0.848569,0.940312,0.52511,0.940312,0.47489,0.673891,0.894392,1.051343,0.268116
230,63785,4068,57637,10361,0.847628,0.940047,0.525317,0.940047,0.474683,0.673993,0.893788,1.051756,0.268293
231,63713,4140,57547,10451,0.846304,0.938986,0.525425,0.938986,0.474575,0.673809,0.892596,1.051972,0.269231
232,63705,4148,57541,10457,0.846216,0.938868,0.525419,0.938868,0.474581,0.673774,0.892493,1.051962,0.27027
233,63677,4176,57487,10511,0.845422,0.938455,0.525544,0.938455,0.474456,0.67377,0.891889,1.052211,0.270588
234,63663,4190,57452,10546,0.844907,0.938249,0.525641,0.938249,0.474359,0.673797,0.891528,1.052405,0.270833
235,63656,4197,57427,10571,0.84454,0.938146,0.525722,0.938146,0.474278,0.673837,0.891293,1.052568,0.271186
