@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1205,14697,53156,5688,62310,0.08365,0.216601,0.720971,0.216601,0.279029,0.333122,0.150054,1.443483,0.709677
1206,14626,53227,5651,62347,0.083105,0.215554,0.72131,0.215554,0.27869,0.331919,0.149259,1.444161,0.710843
1207,14589,53264,5624,62374,0.082708,0.215009,0.721763,0.215009,0.278237,0.33132,0.148788,1.445069,0.711111
1208,14552,53301,5588,62410,0.082179,0.214464,0.722542,0.214464,0.277458,0.330754,0.148251,1.446628,0.711864
1209,14516,53337,5562,62436,0.081797,0.213933,0.72298,0.213933,0.27702,0.330168,0.147794,1.447506,0.712
1210,14475,53378,5543,62455,0.081517,0.213329,0.723099,0.213329,0.276901,0.32946,0.147353,1.447744,0.713043
1211,14445,53408,5530,62468,0.081326,0.212887,0.723154,0.212887,0.276846,0.328938,0.147036,1.447853,0.713178
1212,14392,53461,5507,62491,0.080988,0.212106,0.723252,0.212106,0.276748,0.328015,0.146477,1.44805,0.714286
1213,14100,53753,5317,62681,0.078193,0.207802,0.726168,0.207802,0.273832,0.323135,0.142929,1.453887,0.715686
1214,14063,53790,5301,62697,0.077958,0.207257,0.726245,0.207257,0.273755,0.322483,0.142539,1.454041,0.716049
1215,14014,53839,5257,62741,0.077311,0.206535,0.727207,0.206535,0.272793,0.321702,0.141854,1.455967,0.716102
1216,13924,53929,5224,62774,0.076826,0.205208,0.727178,0.205208,0.272822,0.320088,0.140949,1.45591,0.716578
1217,13868,53985,5202,62796,0.076502,0.204383,0.727216,0.204383,0.272784,0.319087,0.140374,1.455985,0.716981
1218,13845,54008,5191,62807,0.07634,0.204044,0.727306,0.204044,0.272694,0.318682,0.140124,1.456167,0.717105
1219,13789,54064,5169,62829,0.076017,0.203219,0.727345,0.203219,0.272655,0.317679,0.13955,1.456244,0.717391
1220,13728,54125,5143,62855,0.075635,0.20232,0.727465,0.20232,0.272535,0.316591,0.13891,1.456485,0.717557
1221,13687,54166,5120,62878,0.075296,0.201715,0.727761,0.201715,0.272239,0.315878,0.138438,1.457077,0.717949
1222,13646,54207,5098,62900,0.074973,0.201111,0.72802,0.201111,0.27198,0.315161,0.137975,1.457595,0.718367
1223,13625,54228,5086,62912,0.074796,0.200802,0.728181,0.200802,0.271819,0.314796,0.137732,1.457919,0.71875
1224,13594,54259,5072,62926,0.07459,0.200345,0.728276,0.200345,0.271724,0.314243,0.137401,1.458108,0.719512
1225,13573,54280,5060,62938,0.074414,0.200035,0.728439,0.200035,0.271561,0.313877,0.137158,1.458434,0.719626
1226,13535,54318,5050,62948,0.074267,0.199475,0.728275,0.199475,0.271725,0.313172,0.136804,1.458107,0.71978
1227,13507,54346,5030,62968,0.073973,0.199063,0.728651,0.199063,0.271349,0.312698,0.136451,1.458859,0.72
1228,13500,54353,5027,62971,0.073929,0.19896,0.728666,0.19896,0.271334,0.312572,0.136377,1.45889,0.72043
1229,13467,54386,5013,62985,0.073723,0.198473,0.728734,0.198473,0.271266,0.311978,0.136031,1.459025,0.721311
1230,13451,54402,5005,62993,0.073605,0.198237,0.728814,0.198237,0.271186,0.311694,0.135855,1.459186,0.721519
1231,13418,54435,4992,63006,0.073414,0.197751,0.728843,0.197751,0.271157,0.311095,0.135516,1.459244,0.722222
1232,13325,54528,4932,63066,0.072532,0.19638,0.729857,0.19638,0.270143,0.309488,0.13439,1.461274,0.722772
1233,13293,54560,4920,63078,0.072355,0.195909,0.729863,0.195909,0.270137,0.308902,0.134066,1.461286,0.723077
1234,13268,54585,4904,63094,0.07212,0.19554,0.730134,0.19554,0.269866,0.308468,0.133764,1.461829,0.723404
1235,13255,54598,4897,63101,0.072017,0.195349,0.730223,0.195349,0.269777,0.308238,0.133617,1.462006,0.724234
1236,13212,54641,4875,63123,0.071693,0.194715,0.730469,0.194715,0.269531,0.30747,0.133139,1.4625,0.725
1237,13179,54674,4853,63145,0.07137,0.194229,0.730867,0.194229,0.269133,0.306899,0.132734,1.463297,0.72549
1238,13150,54703,4835,63163,0.071105,0.193801,0.731165,0.193801,0.268835,0.306391,0.132388,1.463892,0.72619
1239,13087,54766,4811,63187,0.070752,0.192873,0.731199,0.192873,0.268801,0.305233,0.131747,1.463961,0.726563
1240,13045,54808,4791,63207,0.070458,0.192254,0.731386,0.192254,0.268614,0.304473,0.131291,1.464335,0.727273
1241,13024,54829,4778,63220,0.070267,0.191944,0.731603,0.191944,0.268397,0.304104,0.131041,1.46477,0.727273
1242,12855,54998,4678,63320,0.068796,0.189454,0.733189,0.189454,0.266811,0.301103,0.129061,1.467944,0.72807
1243,12803,55050,4659,63339,0.068517,0.188687,0.733192,0.188687,0.266808,0.300135,0.128538,1.467951,0.728814
1244,12783,55070,4638,63360,0.068208,0.188393,0.73377,0.188393,0.26623,0.29981,0.128236,1.469107,0.728972
1245,12746,55107,4623,63375,0.067987,0.187847,0.733836,0.187847,0.266164,0.299125,0.127853,1.46924,0.729167
1246,12658,55195,4598,63400,0.06762,0.18655,0.733542,0.18655,0.266458,0.297454,0.127022,1.468651,0.729412
1247,12640,55213,4586,63412,0.067443,0.186285,0.733775,0.186285,0.266225,0.297136,0.126801,1.469117,0.72973
1248,12545,55308,4534,63464,0.066678,0.184885,0.734528,0.184885,0.265472,0.295413,0.125719,1.470625,0.73
1249,12513,55340,4511,63487,0.06634,0.184413,0.735021,0.184413,0.264979,0.29485,0.125314,1.471613,0.730496
1250,12446,55407,4494,63504,0.06609,0.183426,0.734711,0.183426,0.265289,0.293562,0.124695,1.470992,0.730769
1251,12367,55486,4454,63544,0.065502,0.182262,0.735212,0.182262,0.264788,0.292109,0.123819,1.471995,0.731343
1252,12350,55503,4446,63552,0.065384,0.182011,0.735294,0.182011,0.264706,0.291793,0.123635,1.47216,0.731707
1253,12340,55513,4442,63556,0.065325,0.181864,0.735312,0.181864,0.264688,0.291605,0.123532,1.472195,0.732558
1254,12286,55567,4413,63585,0.064899,0.181068,0.735733,0.181068,0.264267,0.290614,0.122921,1.473038,0.732591
1255,12234,55619,4390,63608,0.064561,0.180302,0.735924,0.180302,0.264076,0.289641,0.122369,1.473421,0.732759
1256,12199,55654,4376,63622,0.064355,0.179786,0.735988,0.179786,0.264012,0.28898,0.122009,1.473549,0.732877
1257,12176,55677,4369,63629,0.064252,0.179447,0.735932,0.179447,0.264068,0.288538,0.121788,1.473437,0.733333
1258,12139,55714,4333,63665,0.063722,0.178901,0.736948,0.178901,0.263052,0.28791,0.12125,1.47547,0.73399
1259,12120,55733,4324,63674,0.06359,0.178621,0.737047,0.178621,0.262953,0.287555,0.121044,1.475669,0.734694
1260,12101,55752,4312,63686,0.063414,0.178341,0.737281,0.178341,0.262719,0.28721,0.120816,1.476138,0.735099
1261,12042,55811,4292,63706,0.06312,0.177472,0.737235,0.177472,0.262765,0.286077,0.120235,1.476046,0.735294
1262,12022,55831,4280,63718,0.062943,0.177177,0.737456,0.177177,0.262544,0.285711,0.119999,1.476487,0.735849
1263,11996,55857,4269,63729,0.062781,0.176794,0.737535,0.176794,0.262465,0.285218,0.119727,1.476645,0.736842
1264,11892,55961,4219,63779,0.062046,0.175261,0.738129,0.175261,0.261871,0.283264,0.118593,1.477836,0.737013
1265,11848,56005,4196,63802,0.061708,0.174613,0.738469,0.174613,0.261531,0.282442,0.1181,1.478517,0.737143
1266,11797,56056,4177,63821,0.061428,0.173861,0.738513,0.173861,0.261487,0.281461,0.117585,1.478603,0.737226
1267,11785,56068,4174,63824,0.061384,0.173684,0.738455,0.173684,0.261545,0.281225,0.117474,1.478488,0.738095
1268,11703,56150,4135,63863,0.060811,0.172476,0.738919,0.172476,0.261081,0.279672,0.116584,1.479417,0.738255
1269,11690,56163,4133,63865,0.060781,0.172284,0.738798,0.172284,0.261202,0.279411,0.116473,1.479175,0.739837
1270,11631,56222,4120,63878,0.06059,0.171415,0.738429,0.171415,0.261571,0.27824,0.115943,1.478437,0.740206
1271,11581,56272,4092,63906,0.060178,0.170678,0.738914,0.170678,0.261086,0.277303,0.115369,1.479407,0.740741
1272,11547,56306,4070,63928,0.059855,0.170177,0.739387,0.170177,0.260613,0.276674,0.114957,1.480353,0.741135
1273,11431,56422,4028,63970,0.059237,0.168467,0.73944,0.168467,0.26056,0.274414,0.113794,1.48046,0.741379
1274,11415,56438,4023,63975,0.059164,0.168231,0.739409,0.168231,0.260591,0.274099,0.113639,1.480399,0.741935
1275,11372,56481,4002,63996,0.058855,0.167598,0.73969,0.167598,0.26031,0.273277,0.113168,1.480961,0.742424
1276,11346,56507,3994,64004,0.058737,0.167214,0.739635,0.167214,0.260365,0.272763,0.112918,1.48085,0.742574
1277,11311,56542,3985,64013,0.058605,0.166699,0.739474,0.166699,0.260526,0.272066,0.112594,1.480529,0.742857
1278,11259,56594,3950,64048,0.05809,0.165932,0.740285,0.165932,0.259715,0.271099,0.111954,1.482153,0.74359
1279,11224,56629,3935,64063,0.057869,0.165416,0.740418,0.165416,0.259582,0.270419,0.111585,1.482419,0.744186
1280,11206,56647,3921,64077,0.057663,0.165151,0.740795,0.165151,0.259205,0.270089,0.11135,1.483172,0.745098
1281,11189,56664,3899,64099,0.05734,0.164901,0.741583,0.164901,0.258417,0.269806,0.111063,1.48475,0.745536
1282,11167,56686,3888,64110,0.057178,0.164576,0.741747,0.164576,0.258253,0.269383,0.11082,1.485079,0.746269
1283,11087,56766,3854,64144,0.056678,0.163397,0.742052,0.163397,0.257948,0.267821,0.109981,1.48569,0.746479
1284,11043,56810,3835,64163,0.056399,0.162749,0.742237,0.162749,0.257763,0.266962,0.109517,1.48606,0.746988
1285,10980,56873,3799,64199,0.055869,0.16182,0.742946,0.16182,0.257054,0.265757,0.108788,1.48748,0.747475
1286,10959,56894,3789,64209,0.055722,0.161511,0.743084,0.161511,0.256916,0.265348,0.10856,1.487756,0.747706
1287,10892,56961,3749,64249,0.055134,0.160523,0.743938,0.160523,0.256062,0.264068,0.107772,1.489466,0.747748
1288,10865,56988,3732,64266,0.054884,0.160126,0.744331,0.160126,0.255669,0.263554,0.107449,1.490253,0.747899
1289,10830,57023,3717,64281,0.054663,0.15961,0.744483,0.15961,0.255517,0.262864,0.107081,1.490558,0.748227
1290,10726,57127,3668,64330,0.053943,0.158077,0.745172,0.158077,0.254828,0.260824,0.105954,1.491936,0.75
1291,10396,57457,3520,64478,0.051766,0.153214,0.747054,0.153214,0.252946,0.254277,0.102436,1.495704,0.751152
1292,10338,57515,3496,64502,0.051413,0.152359,0.747289,0.152359,0.252711,0.253112,0.101832,1.496176,0.751185
1293,10290,57563,3471,64527,0.051046,0.151651,0.747765,0.151651,0.252235,0.252163,0.101295,1.497129,0.751969
1294,10264,57589,3457,64541,0.05084,0.151268,0.74805,0.151268,0.25195,0.251649,0.101,1.497699,0.752941
1295,10228,57625,3443,64555,0.050634,0.150738,0.748153,0.150738,0.251847,0.25092,0.100632,1.497905,0.753247
1296,10206,57647,3427,64571,0.050399,0.150413,0.748625,0.150413,0.251375,0.250497,0.100353,1.498849,0.753623
1297,10120,57733,3385,64613,0.049781,0.149146,0.749352,0.149146,0.250648,0.248777,0.09941,1.500306,0.754098
1298,10111,57742,3380,64618,0.049707,0.149013,0.749463,0.149013,0.250537,0.248599,0.099307,1.500527,0.754717
1299,10076,57777,3366,64632,0.049501,0.148497,0.749591,0.148497,0.250409,0.247887,0.098947,1.500784,0.754902
1300,10028,57825,3341,64657,0.049134,0.14779,0.750093,0.14779,0.249907,0.246928,0.098409,1.50179,0.755102
1301,10002,57851,3325,64673,0.048898,0.147407,0.750506,0.147407,0.249494,0.246415,0.0981,1.502617,0.755556
1302,9965,57888,3307,64691,0.048634,0.146862,0.750829,0.146862,0.249171,0.24567,0.097695,1.503262,0.755814
1303,9935,57918,3298,64700,0.048501,0.146419,0.750775,0.146419,0.249225,0.245048,0.097408,1.503154,0.756098
1304,9908,57945,3283,64715,0.048281,0.146022,0.751118,0.146022,0.248882,0.244509,0.097099,1.503841,0.756757
1305,9831,58022,3258,64740,0.047913,0.144887,0.751089,0.144887,0.248911,0.242915,0.096348,1.503782,0.757576
1306,9762,58091,3226,64772,0.047443,0.14387,0.751617,0.14387,0.248383,0.241511,0.095605,1.50484,0.758065
1307,9739,58114,3221,64777,0.047369,0.143531,0.751466,0.143531,0.248534,0.241026,0.095399,1.504538,0.758389
1308,9687,58166,3192,64806,0.046943,0.142765,0.752155,0.142765,0.247845,0.239979,0.094802,1.505917,0.758621
1309,9631,58222,3166,64832,0.04656,0.141939,0.752598,0.141939,0.247402,0.238834,0.094199,1.506805,0.759036
1310,9599,58254,3156,64842,0.046413,0.141468,0.752568,0.141468,0.247432,0.238165,0.09389,1.506743,0.759259
1311,9580,58273,3144,64854,0.046237,0.141188,0.752908,0.141188,0.247092,0.237785,0.093661,1.507425,0.759411
1312,9475,58378,3113,64885,0.045781,0.13964,0.752701,0.13964,0.247299,0.235576,0.09266,1.50701,0.76
1313,9426,58427,3080,64918,0.045295,0.138918,0.753718,0.138918,0.246282,0.234597,0.092057,1.509047,0.76
1314,9413,58440,3075,64923,0.045222,0.138726,0.753764,0.138726,0.246236,0.234326,0.091924,1.509138,0.760331
1315,9370,58483,3064,64934,0.04506,0.138093,0.753579,0.138093,0.246421,0.233413,0.091527,1.508768,0.76087
1316,9340,58513,3051,64947,0.044869,0.137651,0.753773,0.137651,0.246227,0.23279,0.09121,1.509157,0.761364
1317,9325,58528,3045,64953,0.044781,0.137429,0.75384,0.137429,0.24616,0.232477,0.091056,1.509291,0.761905
1318,9239,58614,3000,64998,0.044119,0.136162,0.754882,0.136162,0.245118,0.23071,0.090091,1.511377,0.7625
1319,9200,58653,2988,65010,0.043942,0.135587,0.754841,0.135587,0.245159,0.229882,0.089716,1.511295,0.763158
1320,9173,58680,2974,65024,0.043737,0.135189,0.755166,0.135189,0.244834,0.229325,0.089414,1.511946,0.763547
1321,9160,58693,2965,65033,0.043604,0.134998,0.755464,0.134998,0.244536,0.229063,0.089252,1.512542,0.76378
1322,9130,58723,2950,65048,0.043384,0.134556,0.755795,0.134556,0.244205,0.228441,0.088921,1.513205,0.764045
1323,9098,58755,2941,65057,0.043251,0.134084,0.755711,0.134084,0.244289,0.227757,0.088619,1.513036,0.764398
1324,9082,58771,2926,65072,0.043031,0.133848,0.756329,0.133848,0.243671,0.227445,0.088391,1.514274,0.764706
1325,9029,58824,2917,65081,0.042898,0.133067,0.755818,0.133067,0.244182,0.226294,0.087935,1.513251,0.76506
1326,8973,58880,2892,65106,0.042531,0.132242,0.756258,0.132242,0.243742,0.225119,0.087338,1.514132,0.765328
1327,8917,58936,2869,65129,0.042192,0.131416,0.756576,0.131416,0.243424,0.223936,0.086757,1.514768,0.765957
1328,8876,58977,2851,65147,0.041928,0.130812,0.756886,0.130812,0.243114,0.223071,0.086323,1.515389,0.766234
1329,8790,59063,2811,65187,0.041339,0.129545,0.757693,0.129545,0.242307,0.22126,0.085395,1.517006,0.766667
1330,8718,59135,2778,65220,0.040854,0.128484,0.758351,0.128484,0.241649,0.219738,0.084622,1.518322,0.767442
1331,8641,59212,2743,65255,0.040339,0.127349,0.759048,0.127349,0.240952,0.218105,0.083798,1.519718,0.767677
1332,8607,59246,2731,65267,0.040163,0.126848,0.759129,0.126848,0.240871,0.217373,0.083459,1.519879,0.767742
1333,8587,59266,2723,65275,0.040045,0.126553,0.75924,0.126553,0.24076,0.216945,0.083253,1.520102,0.767857
1334,8565,59288,2711,65287,0.039869,0.126229,0.759578,0.126229,0.240422,0.216482,0.083003,1.520779,0.769231
1335,8442,59411,2670,65328,0.039266,0.124416,0.759719,0.124416,0.240281,0.213816,0.081795,1.521062,0.769841
1336,8394,59459,2654,65344,0.039031,0.123709,0.759776,0.123709,0.240224,0.212773,0.081324,1.521175,0.77027
1337,8338,59515,2633,65365,0.038722,0.122883,0.760004,0.122883,0.239996,0.21156,0.080758,1.521631,0.770335
1338,8307,59546,2624,65374,0.038589,0.122426,0.759949,0.122426,0.240051,0.21088,0.080463,1.521522,0.770492
1339,8289,59564,2618,65380,0.038501,0.122161,0.759971,0.122161,0.240029,0.210488,0.080286,1.521565,0.770833
1340,8261,59592,2609,65389,0.038369,0.121748,0.759982,0.121748,0.240018,0.209875,0.080014,1.521587,0.771429
1341,8128,59725,2549,65449,0.037486,0.119788,0.761263,0.119788,0.238737,0.207004,0.078593,1.524152,0.771739
1342,8089,59764,2540,65458,0.037354,0.119214,0.761031,0.119214,0.238969,0.206136,0.07824,1.523689,0.772277
1343,8051,59802,2523,65475,0.037104,0.118654,0.761396,0.118654,0.238604,0.205312,0.077835,1.524419,0.772727
1344,7973,59880,2485,65513,0.036545,0.117504,0.762383,0.117504,0.237617,0.203624,0.076981,1.526395,0.773585
1345,7935,59918,2479,65519,0.036457,0.116944,0.761955,0.116944,0.238045,0.202767,0.076658,1.525538,0.773973
1346,7883,59970,2457,65541,0.036133,0.116178,0.762379,0.116178,0.237621,0.201629,0.076113,1.526387,0.774194
1347,7770,60083,2383,65615,0.035045,0.114512,0.765291,0.114512,0.234709,0.199215,0.074736,1.532217,0.774487
1348,7709,60144,2361,65637,0.034722,0.113613,0.765541,0.113613,0.234459,0.197862,0.074125,1.532718,0.774648
1349,7694,60159,2352,65646,0.034589,0.113392,0.765877,0.113392,0.234123,0.197538,0.073949,1.533391,0.77551
1350,7672,60181,2348,65650,0.03453,0.113068,0.765669,0.113068,0.234331,0.197039,0.073757,1.532974,0.776119
1351,7654,60199,2342,65656,0.034442,0.112803,0.765706,0.112803,0.234294,0.196637,0.073581,1.533049,0.776596
1352,7623,60230,2331,65667,0.03428,0.112346,0.765823,0.112346,0.234177,0.195946,0.073271,1.533282,0.777027
1353,7574,60279,2304,65694,0.033883,0.111624,0.766754,0.111624,0.233246,0.194877,0.072712,1.535147,0.777778
1354,7511,60342,2272,65726,0.033413,0.110695,0.76776,0.110695,0.23224,0.193493,0.072013,1.537161,0.778689
1355,7500,60353,2267,65731,0.033339,0.110533,0.767892,0.110533,0.232108,0.193249,0.071895,1.537425,0.778947
1356,7480,60373,2264,65734,0.033295,0.110238,0.767652,0.110238,0.232348,0.192791,0.071726,1.536944,0.779661
1357,7442,60411,2250,65748,0.033089,0.109678,0.76785,0.109678,0.23215,0.19194,0.071343,1.53734,0.78
1358,7406,60447,2231,65767,0.03281,0.109148,0.768496,0.109148,0.231504,0.191147,0.070938,1.538635,0.780488
1359,7380,60473,2214,65784,0.03256,0.108765,0.769231,0.108765,0.230769,0.190582,0.070621,1.540105,0.78125
1360,7375,60478,2211,65787,0.032516,0.108691,0.769351,0.108691,0.230649,0.190473,0.070563,1.540346,0.781818
1361,7336,60517,2187,65811,0.032163,0.108116,0.770345,0.108116,0.229655,0.18962,0.070099,1.542337,0.782051
1362,7302,60551,2179,65819,0.032045,0.107615,0.770172,0.107615,0.229828,0.188843,0.06979,1.54199,0.782609
1363,7271,60582,2174,65824,0.031972,0.107158,0.769825,0.107158,0.230175,0.188129,0.069525,1.541296,0.783019
1364,7243,60610,2161,65837,0.03178,0.106745,0.770204,0.106745,0.229796,0.187504,0.069223,1.542054,0.783333
1365,7220,60633,2149,65849,0.031604,0.106406,0.770627,0.106406,0.229373,0.186993,0.068965,1.5429,0.783784
1366,7182,60671,2133,65865,0.031369,0.105846,0.771014,0.105846,0.228986,0.186139,0.068568,1.543677,0.784314
1367,7162,60691,2124,65874,0.031236,0.105552,0.771269,0.105552,0.228731,0.185691,0.068354,1.544185,0.784689
1368,7142,60711,2109,65889,0.031016,0.105257,0.772025,0.105257,0.227975,0.185256,0.068097,1.545699,0.784722
1369,7080,60773,2095,65903,0.03081,0.104343,0.771662,0.104343,0.228338,0.183829,0.067537,1.544973,0.78492
1370,6982,60871,2068,65930,0.030413,0.102899,0.771492,0.102899,0.228508,0.181579,0.066617,1.544632,0.785714
1371,6960,60893,2061,65937,0.03031,0.102575,0.771533,0.102575,0.228467,0.181076,0.066404,1.544715,0.786408
1372,6911,60942,2038,65960,0.029971,0.101853,0.772265,0.101853,0.227735,0.179969,0.065874,1.54618,0.786667
1373,6839,61014,2012,65986,0.029589,0.100791,0.772681,0.100791,0.227319,0.178322,0.065152,1.547013,0.786885
1374,6768,61085,1986,66012,0.029207,0.099745,0.773132,0.099745,0.226868,0.176694,0.064438,1.547917,0.786982
1375,6644,61209,1928,66070,0.028354,0.097918,0.775082,0.097918,0.224918,0.17387,0.063099,1.55182,0.787234
1376,6605,61248,1913,66085,0.028133,0.097343,0.775417,0.097343,0.224583,0.172971,0.062701,1.552491,0.787879
1377,6589,61264,1909,66089,0.028074,0.097107,0.775359,0.097107,0.224641,0.172598,0.062554,1.552375,0.788462
1378,6546,61307,1896,66102,0.027883,0.096473,0.775409,0.096473,0.224591,0.171597,0.062142,1.552474,0.788732
1379,6498,61355,1871,66127,0.027516,0.095766,0.776437,0.095766,0.223563,0.170502,0.061604,1.554533,0.789474
1380,6443,61410,1842,66156,0.027089,0.094955,0.77767,0.094955,0.22233,0.169245,0.060986,1.557003,0.789916
1381,6397,61456,1832,66166,0.026942,0.094277,0.777373,0.094277,0.222627,0.168161,0.060574,1.556407,0.790123
1382,6361,61492,1824,66174,0.026824,0.093747,0.777153,0.093747,0.222847,0.167311,0.06025,1.555967,0.790698
1383,6304,61549,1811,66187,0.026633,0.092907,0.776833,0.092907,0.223167,0.165965,0.059735,1.555326,0.791209
1384,6281,61572,1800,66198,0.026471,0.092568,0.777255,0.092568,0.222745,0.165433,0.059484,1.556172,0.791667
1385,6247,61606,1795,66203,0.026398,0.092067,0.776797,0.092067,0.223203,0.164622,0.059197,1.555254,0.792079
1386,6226,61627,1789,66209,0.02631,0.091757,0.776794,0.091757,0.223206,0.164127,0.058998,1.555247,0.792683
1387,6196,61657,1776,66222,0.026118,0.091315,0.77722,0.091315,0.22278,0.163429,0.058682,1.556101,0.793103
1388,6125,61728,1747,66251,0.025692,0.090269,0.778074,0.090269,0.221926,0.16177,0.057946,1.557811,0.794118
1389,6056,61797,1715,66283,0.025221,0.089252,0.779308,0.089252,0.220692,0.160161,0.057202,1.560281,0.794872
1390,6047,61806,1707,66291,0.025104,0.089119,0.779856,0.089119,0.220144,0.159959,0.057077,1.561378,0.795181
1391,6023,61830,1699,66299,0.024986,0.088765,0.779979,0.088765,0.220021,0.159391,0.056842,1.561625,0.795455
1392,5973,61880,1676,66322,0.024648,0.088029,0.780886,0.088029,0.219114,0.158221,0.056304,1.563442,0.795918
1393,5941,61912,1657,66341,0.024368,0.087557,0.781916,0.087557,0.218084,0.15748,0.055929,1.565504,0.798658
1394,5921,61932,1642,66356,0.024148,0.087262,0.78289,0.087262,0.21711,0.157022,0.055671,1.567454,0.8
1395,5634,62219,1531,66467,0.022515,0.083032,0.786322,0.083032,0.213678,0.150204,0.052742,1.574325,0.802632
1396,5586,62267,1521,66477,0.022368,0.082325,0.785986,0.082325,0.214014,0.149039,0.052315,1.573651,0.802817
1397,5530,62323,1499,66499,0.022045,0.0815,0.786741,0.0815,0.213259,0.147699,0.051741,1.575163,0.803191
1398,5441,62412,1471,66527,0.021633,0.080188,0.787182,0.080188,0.212818,0.145549,0.050879,1.576046,0.803279
1399,5415,62438,1468,66530,0.021589,0.079805,0.786721,0.079805,0.213279,0.14491,0.050666,1.575123,0.803571
1400,5395,62458,1464,66534,0.02153,0.07951,0.786558,0.07951,0.213442,0.144421,0.050489,1.574796,0.804348
1401,5381,62472,1459,66539,0.021457,0.079304,0.786696,0.079304,0.213304,0.144083,0.050349,1.575073,0.805556
1402,5359,62494,1448,66550,0.021295,0.07898,0.787278,0.07898,0.212722,0.143557,0.050106,1.576238,0.805882
1403,5340,62513,1434,66564,0.021089,0.0787,0.788308,0.0787,0.211692,0.143112,0.049863,1.578301,0.806452
1404,5300,62553,1413,66585,0.02078,0.07811,0.789513,0.07811,0.210487,0.142156,0.049414,1.580713,0.806867
1405,5273,62580,1408,66590,0.020706,0.077712,0.789253,0.077712,0.210747,0.141492,0.049179,1.580193,0.807018
1406,5250,62603,1404,66594,0.020648,0.077373,0.788999,0.077373,0.211001,0.140926,0.04898,1.579684,0.807339
1407,5229,62624,1383,66615,0.020339,0.077064,0.790835,0.077064,0.209165,0.140442,0.048671,1.58336,0.807692
1408,5215,62638,1383,66615,0.020339,0.076857,0.790391,0.076857,0.209609,0.140092,0.048568,1.582471,0.808219
1409,5163,62690,1366,66632,0.020089,0.076091,0.79078,0.076091,0.20922,0.138824,0.04806,1.583249,0.808824
1410,5133,62720,1354,66644,0.019912,0.075649,0.791275,0.075649,0.208725,0.138095,0.047751,1.584241,0.809524
1411,5114,62739,1346,66652,0.019795,0.075369,0.791641,0.075369,0.208359,0.137634,0.047552,1.584973,0.809798
1412,5068,62785,1323,66675,0.019456,0.074691,0.79299,0.074691,0.20701,0.136523,0.047044,1.587675,0.810526
1413,5054,62799,1319,66679,0.019398,0.074485,0.793033,0.074485,0.206967,0.136179,0.046912,1.587761,0.810811
1414,5009,62844,1310,66688,0.019265,0.073821,0.792689,0.073821,0.207311,0.135064,0.046514,1.587071,0.811321
1415,4975,62878,1300,66698,0.019118,0.07332,0.792829,0.07332,0.207171,0.134227,0.04619,1.587352,0.8125
1416,4895,62958,1280,66718,0.018824,0.072141,0.792713,0.072141,0.207287,0.132247,0.045454,1.587119,0.813953
1417,4810,63043,1255,66743,0.018456,0.070889,0.793075,0.070889,0.206925,0.130144,0.044645,1.587845,0.814815
1418,4793,63060,1246,66752,0.018324,0.070638,0.793674,0.070638,0.206326,0.12973,0.044453,1.589045,0.815068
1419,4763,63090,1240,66758,0.018236,0.070196,0.793437,0.070196,0.206563,0.128981,0.044188,1.588569,0.815789
1420,4731,63122,1232,66766,0.018118,0.069724,0.793393,0.069724,0.206607,0.128184,0.043894,1.588481,0.816327
1421,4716,63137,1226,66772,0.01803,0.069503,0.793672,0.069503,0.206328,0.127814,0.043739,1.58904,0.816901
1422,4684,63169,1214,66784,0.017853,0.069032,0.794168,0.069032,0.205832,0.127022,0.043415,1.590032,0.818182
1423,4618,63235,1200,66798,0.017648,0.068059,0.793744,0.068059,0.206256,0.125368,0.042826,1.589183,0.818966
1424,4600,63253,1192,66806,0.01753,0.067794,0.794199,0.067794,0.205801,0.124924,0.042635,1.590095,0.819026
1425,4538,63315,1173,66825,0.017251,0.06688,0.794607,0.06688,0.205393,0.123376,0.042039,1.590912,0.82
1426,4514,63339,1167,66831,0.017162,0.066526,0.794578,0.066526,0.205422,0.122773,0.041818,1.590855,0.820359
1427,4500,63353,1162,66836,0.017089,0.06632,0.794772,0.06632,0.205228,0.122424,0.041678,1.591243,0.820513
1428,4469,63384,1151,66847,0.016927,0.065863,0.795196,0.065863,0.204804,0.12165,0.041369,1.592091,0.821053
1429,4417,63436,1143,66855,0.016809,0.065097,0.794424,0.065097,0.205576,0.120333,0.040927,1.590547,0.821429
1430,4389,63464,1129,66869,0.016603,0.064684,0.795397,0.064684,0.204603,0.119639,0.040618,1.592494,0.821918
1431,4324,63529,1115,66883,0.016398,0.063726,0.794999,0.063726,0.205001,0.117994,0.040037,1.591697,0.822222
1432,4311,63542,1113,66885,0.016368,0.063534,0.794801,0.063534,0.205199,0.117663,0.039926,1.5913,0.823529
1433,4299,63554,1109,66889,0.016309,0.063358,0.794933,0.063358,0.205067,0.117361,0.039808,1.591566,0.825
1434,4197,63656,1071,66927,0.01575,0.061854,0.796697,0.061854,0.203303,0.114796,0.038778,1.595097,0.825688
