@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
465,39207,28646,28939,39059,0.425586,0.577823,0.575338,0.577823,0.424662,0.576578,0.501623,1.151906,0.473684
466,39146,28707,28869,39129,0.424557,0.576924,0.57555,0.576924,0.42445,0.576236,0.500659,1.152329,0.474026
467,39097,28756,28831,39167,0.423998,0.576201,0.575565,0.576201,0.424435,0.575883,0.500018,1.152361,0.474138
468,39069,28784,28800,39198,0.423542,0.575789,0.575653,0.575789,0.424347,0.575721,0.499584,1.152536,0.474227
469,39037,28816,28775,39223,0.423174,0.575317,0.575665,0.575317,0.424335,0.575491,0.499165,1.15256,0.474684
470,38992,28861,28733,39265,0.422557,0.574654,0.57574,0.574654,0.42426,0.575197,0.498524,1.152711,0.475248
471,38976,28877,28707,39291,0.422174,0.574418,0.575861,0.574418,0.424139,0.575139,0.498215,1.152953,0.475524
472,38942,28911,28680,39318,0.421777,0.573917,0.575878,0.573917,0.424122,0.574896,0.497766,1.152986,0.475728
473,38902,28951,28618,39380,0.420865,0.573328,0.576155,0.573328,0.423845,0.574738,0.497015,1.153542,0.47619
474,38848,29005,28560,39438,0.420012,0.572532,0.576311,0.572532,0.423689,0.574415,0.496191,1.153854,0.47644
475,38804,29049,28510,39488,0.419277,0.571883,0.576463,0.571883,0.423537,0.574164,0.495499,1.154157,0.477778
476,38753,29100,28465,39533,0.418615,0.571132,0.576527,0.571132,0.423473,0.573817,0.494792,1.154286,0.478261
477,38718,29135,28424,39574,0.418012,0.570616,0.576658,0.570616,0.423342,0.573621,0.494233,1.154549,0.478673
478,38664,29189,28369,39629,0.417203,0.56982,0.576791,0.56982,0.423209,0.573284,0.49343,1.154814,0.478754
479,38375,29478,28089,39909,0.413086,0.565561,0.57738,0.565561,0.42262,0.571409,0.489242,1.155994,0.478873
480,38355,29498,28074,39924,0.412865,0.565266,0.577383,0.565266,0.422617,0.57126,0.488984,1.156001,0.479233
481,38275,29578,27987,40011,0.411586,0.564087,0.577631,0.564087,0.422369,0.570779,0.487755,1.156497,0.48
482,38265,29588,27975,40023,0.411409,0.56394,0.577672,0.56394,0.422328,0.570723,0.487593,1.156579,0.480315
483,38227,29626,27936,40062,0.410836,0.56338,0.57777,0.56338,0.42223,0.570484,0.487026,1.156775,0.480769
484,38178,29675,27871,40127,0.40988,0.562658,0.578025,0.562658,0.421975,0.570238,0.486187,1.157286,0.480919
485,37544,30309,27199,40799,0.399997,0.553314,0.579893,0.553314,0.420107,0.566292,0.476574,1.161025,0.48125
486,37508,30345,27159,40839,0.399409,0.552783,0.580018,0.552783,0.419982,0.566073,0.476014,1.161275,0.481481
487,37488,30365,27133,40865,0.399026,0.552488,0.580121,0.552488,0.419879,0.565968,0.475676,1.161482,0.481651
488,37441,30412,27069,40929,0.398085,0.551796,0.580391,0.551796,0.419609,0.565732,0.474858,1.162022,0.482759
489,37435,30418,27064,40934,0.398012,0.551707,0.580397,0.551707,0.419603,0.565688,0.474778,1.162033,0.482955
490,37395,30458,27009,40989,0.397203,0.551118,0.580632,0.551118,0.419368,0.56549,0.474078,1.162504,0.483444
491,37360,30493,26972,41026,0.396659,0.550602,0.580737,0.550602,0.419263,0.565268,0.473548,1.162716,0.483871
492,37330,30523,26946,41052,0.396276,0.55016,0.580777,0.55016,0.419223,0.565054,0.473136,1.162794,0.485437
493,37299,30554,26927,41071,0.395997,0.549703,0.580746,0.549703,0.419254,0.564798,0.472768,1.162733,0.485981
494,37275,30578,26900,41098,0.3956,0.549349,0.580834,0.549349,0.419166,0.564653,0.472393,1.162909,0.486486
495,37239,30614,26877,41121,0.395262,0.548819,0.580807,0.548819,0.419193,0.56436,0.471958,1.162854,0.486631
496,37196,30657,26831,41167,0.394585,0.548185,0.580942,0.548185,0.419058,0.564089,0.471303,1.163126,0.486842
497,37181,30672,26812,41186,0.394306,0.547964,0.581017,0.547964,0.418983,0.564006,0.471053,1.163275,0.48731
498,37137,30716,26758,41240,0.393512,0.547316,0.581219,0.547316,0.418781,0.563758,0.470331,1.16368,0.488
499,37107,30746,26719,41279,0.392938,0.546873,0.581377,0.546873,0.418623,0.563598,0.469824,1.163997,0.490417
500,36890,30963,26493,41505,0.389614,0.543675,0.582017,0.543675,0.417983,0.562193,0.466563,1.165278,0.494505
501,36871,30982,26462,41536,0.389159,0.543395,0.582177,0.543395,0.417823,0.562118,0.466195,1.165598,0.494737
502,36849,31004,26435,41563,0.388761,0.543071,0.58228,0.543071,0.41772,0.561992,0.465834,1.165804,0.496552
503,36820,31033,26403,41595,0.388291,0.542644,0.582383,0.542644,0.417617,0.561811,0.465385,1.166011,0.5
504,36746,31107,26335,41663,0.387291,0.541553,0.582521,0.541553,0.417479,0.56129,0.46434,1.166287,0.505051
505,36716,31137,26300,41698,0.386776,0.541111,0.582646,0.541111,0.417354,0.561111,0.463861,1.166536,0.505241
506,36715,31138,26300,41698,0.386776,0.541096,0.582639,0.541096,0.417361,0.5611,0.463854,1.166523,0.506098
507,36658,31195,26271,41727,0.38635,0.540256,0.58253,0.540256,0.41747,0.560597,0.463221,1.166304,0.506329
508,36634,31219,26256,41742,0.386129,0.539902,0.582509,0.539902,0.417491,0.560397,0.462934,1.166263,0.506849
509,36616,31237,26244,41754,0.385953,0.539637,0.582501,0.539637,0.417499,0.56025,0.462713,1.166246,0.507692
510,36614,31239,26244,41754,0.385953,0.539608,0.582488,0.539608,0.417512,0.560228,0.462698,1.16622,0.508772
511,36596,31257,26224,41774,0.385658,0.539342,0.582553,0.539342,0.417447,0.560116,0.462418,1.166352,0.510345
512,36565,31288,26196,41802,0.385247,0.538886,0.582607,0.538886,0.417393,0.559894,0.461984,1.166459,0.510526
513,36527,31326,26160,41838,0.384717,0.538325,0.582689,0.538325,0.417311,0.559629,0.461439,1.166622,0.511364
514,36479,31374,26129,41869,0.384261,0.537618,0.582657,0.537618,0.417343,0.559232,0.460858,1.166559,0.512315
515,36423,31430,26089,41909,0.383673,0.536793,0.582656,0.536793,0.417344,0.558785,0.460151,1.166557,0.5125
516,36402,31451,26058,41940,0.383217,0.536483,0.582805,0.536483,0.417195,0.558686,0.459768,1.166855,0.512762
517,36400,31453,26058,41940,0.383217,0.536454,0.582792,0.536454,0.417208,0.558664,0.459754,1.166829,0.515152
518,36309,31544,25948,42050,0.381599,0.535113,0.583212,0.535113,0.416788,0.558128,0.458274,1.167669,0.515924
519,36259,31594,25893,42105,0.380791,0.534376,0.583392,0.534376,0.416608,0.557809,0.457501,1.168031,0.516364
520,36186,31667,25836,42162,0.379952,0.5333,0.583438,0.5333,0.416562,0.557244,0.456544,1.168123,0.516667
521,36158,31695,25816,42182,0.379658,0.532887,0.583438,0.532887,0.416562,0.557018,0.456191,1.168123,0.516854
522,36110,31743,25776,42222,0.37907,0.53218,0.583492,0.53218,0.416508,0.556656,0.455543,1.168231,0.516908
523,36058,31795,25735,42263,0.378467,0.531413,0.583529,0.531413,0.416471,0.556253,0.454859,1.168305,0.517483
524,36026,31827,25702,42296,0.377982,0.530942,0.583625,0.530942,0.416375,0.556038,0.45438,1.168497,0.517949
525,35971,31882,25645,42353,0.377143,0.530131,0.583793,0.530131,0.416207,0.55567,0.453556,1.168834,0.519608
526,35922,31931,25575,42423,0.376114,0.529409,0.584126,0.529409,0.415874,0.555423,0.45268,1.1695,0.519685
527,35864,31989,25519,42479,0.37529,0.528554,0.584266,0.528554,0.415734,0.555016,0.451841,1.169781,0.520325
528,35840,32013,25496,42502,0.374952,0.528201,0.584322,0.528201,0.415678,0.554846,0.451495,1.169894,0.521008
529,35801,32052,25452,42546,0.374305,0.527626,0.584477,0.527626,0.415523,0.554599,0.450884,1.170204,0.521053
530,35700,32153,25353,42645,0.372849,0.526137,0.584738,0.526137,0.415262,0.553892,0.449411,1.170725,0.521739
531,35674,32179,25319,42679,0.372349,0.525754,0.584887,0.525754,0.415113,0.553746,0.44897,1.171023,0.523077
532,35656,32197,25285,42713,0.371849,0.525489,0.58509,0.525489,0.41491,0.55369,0.448587,1.171431,0.52381
533,35653,32200,25281,42717,0.37179,0.525445,0.585108,0.525445,0.414892,0.553674,0.448536,1.171467,0.525
534,35648,32205,25275,42723,0.371702,0.525371,0.585132,0.525371,0.414868,0.553644,0.448455,1.171515,0.525253
535,35582,32271,25234,42764,0.371099,0.524398,0.585076,0.524398,0.414924,0.553078,0.447667,1.171403,0.526316
536,35576,32277,25232,42766,0.37107,0.52431,0.585055,0.52431,0.414945,0.553019,0.447608,1.171359,0.526667
537,35554,32299,25195,42803,0.370526,0.523986,0.585261,0.523986,0.414739,0.552931,0.447174,1.171772,0.527363
538,35505,32348,25145,42853,0.36979,0.523264,0.585408,0.523264,0.414592,0.552594,0.446445,1.172067,0.52795
539,35461,32392,25102,42896,0.369158,0.522615,0.585523,0.522615,0.414477,0.552283,0.445805,1.172296,0.528846
540,35432,32421,25086,42912,0.368923,0.522188,0.585479,0.522188,0.414521,0.552025,0.445473,1.172209,0.52907
541,35393,32460,25052,42946,0.368423,0.521613,0.585541,0.521613,0.414459,0.551731,0.444936,1.172332,0.529412
542,35360,32493,25025,42973,0.368026,0.521127,0.585576,0.521127,0.414424,0.551475,0.444494,1.172403,0.530387
543,35323,32530,24983,43015,0.367408,0.520581,0.585729,0.520581,0.414271,0.551237,0.443913,1.172711,0.53211
544,35299,32554,24956,43042,0.367011,0.520228,0.585827,0.520228,0.414173,0.551082,0.443537,1.172906,0.533333
545,35295,32558,24953,43045,0.366967,0.520169,0.585829,0.520169,0.414171,0.55105,0.443486,1.172909,0.533784
546,35264,32589,24917,43081,0.366437,0.519712,0.585966,0.519712,0.414034,0.550854,0.442993,1.173184,0.534351
547,35231,32622,24890,43108,0.36604,0.519225,0.586002,0.519225,0.413998,0.550596,0.442551,1.173255,0.534759
548,35186,32667,24837,43161,0.365261,0.518562,0.586209,0.518562,0.413791,0.550314,0.44183,1.17367,0.535211
549,35134,32719,24783,43215,0.364467,0.517796,0.586378,0.517796,0.413622,0.549957,0.441049,1.174009,0.535433
550,35107,32746,24757,43241,0.364084,0.517398,0.586446,0.517398,0.413554,0.549762,0.440659,1.174145,0.535714
551,35075,32778,24733,43265,0.363731,0.516926,0.58646,0.516926,0.41354,0.549502,0.440247,1.174173,0.536232
552,35063,32790,24712,43286,0.363422,0.516749,0.586583,0.516749,0.413417,0.549456,0.440004,1.17442,0.537367
553,34990,32863,24621,43377,0.362084,0.515674,0.586972,0.515674,0.413028,0.549018,0.438797,1.175199,0.537736
554,34960,32893,24590,43408,0.361628,0.515231,0.58707,0.515231,0.41293,0.54881,0.438348,1.175394,0.538462
555,34960,32893,24584,43414,0.36154,0.515231,0.587129,0.515231,0.412871,0.548836,0.438304,1.175512,0.539063
556,34898,32955,24508,43490,0.360422,0.514318,0.587449,0.514318,0.412551,0.548456,0.437288,1.176154,0.539568
557,34829,33024,24436,43562,0.359364,0.513301,0.587682,0.513301,0.412318,0.547979,0.43625,1.176621,0.539823
558,34795,33058,24423,43575,0.359172,0.5128,0.587575,0.5128,0.412425,0.547647,0.435904,1.176405,0.540146
559,34759,33094,24381,43617,0.358555,0.512269,0.587741,0.512269,0.412259,0.547416,0.43533,1.176738,0.540541
560,34722,33131,24352,43646,0.358128,0.511724,0.587771,0.511724,0.412229,0.547118,0.434844,1.176799,0.540741
561,34686,33167,24314,43684,0.357569,0.511193,0.587898,0.511193,0.412102,0.546869,0.434299,1.177053,0.541096
562,34651,33202,24276,43722,0.357011,0.510677,0.588033,0.510677,0.411967,0.546632,0.433762,1.177322,0.541401
563,34606,33247,24228,43770,0.356305,0.510014,0.588197,0.510014,0.411803,0.546323,0.433077,1.177652,0.543307
564,34509,33344,24144,43854,0.355069,0.508585,0.588359,0.508585,0.411641,0.545571,0.431745,1.177975,0.543689
565,34480,33373,24119,43879,0.354702,0.508157,0.588406,0.508157,0.411594,0.545345,0.431348,1.178069,0.54386
566,34452,33401,24086,43912,0.354216,0.507745,0.588541,0.507745,0.411459,0.545165,0.430899,1.178339,0.544118
567,34421,33432,24048,43950,0.353657,0.507288,0.588705,0.507288,0.411295,0.544972,0.430391,1.178668,0.544126
568,33982,33871,23608,44390,0.347187,0.500818,0.590068,0.500818,0.409932,0.541792,0.42392,1.181396,0.544304
569,33915,33938,23510,44488,0.345745,0.499831,0.590596,0.499831,0.409404,0.541436,0.422706,1.182455,0.544554
570,33880,33973,23491,44507,0.345466,0.499315,0.590542,0.499315,0.409458,0.54111,0.422308,1.182346,0.545024
571,33833,34020,23449,44549,0.344848,0.498622,0.590639,0.498622,0.409361,0.540744,0.421653,1.182541,0.545455
572,33780,34073,23400,44598,0.344128,0.497841,0.590766,0.497841,0.409234,0.540337,0.420902,1.182794,0.546218
573,33745,34108,23384,44614,0.343892,0.497325,0.590681,0.497325,0.409319,0.539998,0.420527,1.182624,0.546448
574,33689,34164,23337,44661,0.343201,0.4965,0.590766,0.4965,0.409234,0.539546,0.419769,1.182794,0.547771
575,33636,34217,23292,44706,0.342539,0.495719,0.590852,0.495719,0.409148,0.539121,0.419047,1.182966,0.548387
576,33627,34226,23289,44709,0.342495,0.495586,0.590818,0.495586,0.409182,0.539028,0.418959,1.182899,0.548872
577,33600,34253,23260,44738,0.342069,0.495188,0.590925,0.495188,0.409075,0.538837,0.418547,1.183113,0.54902
578,33555,34298,23199,44799,0.341172,0.494525,0.591236,0.494525,0.408764,0.538573,0.417767,1.183735,0.549266
579,33439,34414,23085,44913,0.339495,0.492815,0.591589,0.492815,0.408411,0.537704,0.416073,1.184443,0.54955
580,33395,34458,23060,44938,0.339128,0.492167,0.591533,0.492167,0.408467,0.537294,0.415566,1.18433,0.549618
581,33358,34495,23022,44976,0.338569,0.491622,0.591664,0.491622,0.408336,0.537023,0.415014,1.184592,0.55
582,33320,34533,22985,45013,0.338025,0.491062,0.591777,0.491062,0.408223,0.536735,0.414461,1.184818,0.550265
583,33270,34583,22918,45080,0.337039,0.490325,0.592119,0.490325,0.407881,0.536436,0.4136,1.185504,0.550562
584,33244,34609,22890,45108,0.336628,0.489941,0.592226,0.489941,0.407774,0.53625,0.413203,1.185717,0.550832
585,33116,34737,22776,45222,0.334951,0.488055,0.5925,0.488055,0.4075,0.53523,0.411421,1.186266,0.551181
586,33089,34764,22740,45258,0.334422,0.487657,0.592685,0.487657,0.407315,0.535066,0.410958,1.186636,0.551809
587,30275,37578,20377,47621,0.299671,0.446185,0.597706,0.446185,0.402294,0.510949,0.37285,1.196689,0.552113
588,30151,37702,20306,47692,0.298626,0.444358,0.597558,0.444358,0.402442,0.509695,0.371414,1.196394,0.552381
589,30114,37739,20268,47730,0.298068,0.443812,0.597713,0.443812,0.402287,0.509392,0.370862,1.196704,0.552486
590,30059,37794,20223,47775,0.297406,0.443002,0.597808,0.443002,0.402192,0.508892,0.370126,1.196894,0.55287
591,29972,37881,20146,47852,0.296273,0.44172,0.598029,0.44172,0.401971,0.508125,0.368919,1.197335,0.55303
592,29930,37923,20115,47883,0.295818,0.441101,0.598062,0.441101,0.401938,0.507727,0.368382,1.197402,0.553191
593,29894,37959,20075,47923,0.295229,0.44057,0.598251,0.44057,0.401749,0.507443,0.367822,1.19778,0.553719
594,29858,37995,20058,47940,0.294979,0.440039,0.598165,0.440039,0.401835,0.50706,0.367432,1.197608,0.554054
595,29810,38043,20024,47974,0.294479,0.439332,0.598186,0.439332,0.401814,0.506598,0.366828,1.19765,0.554542
596,29006,38847,19394,48604,0.285214,0.427483,0.599298,0.427483,0.400702,0.499015,0.356273,1.199876,0.554622
597,28976,38877,19361,48637,0.284729,0.427041,0.599458,0.427041,0.400542,0.498769,0.355809,1.200197,0.554974
598,28937,38916,19316,48682,0.284067,0.426466,0.599693,0.426466,0.400307,0.498458,0.355191,1.200668,0.555556
599,28799,39054,19196,48802,0.282302,0.424432,0.600042,0.424432,0.399958,0.497186,0.353291,1.201366,0.556886
600,28763,39090,19148,48850,0.281597,0.423902,0.600342,0.423902,0.399658,0.496925,0.352673,1.201968,0.558442
601,28723,39130,19100,48898,0.280891,0.423312,0.600611,0.423312,0.399389,0.496611,0.352025,1.202505,0.558533
602,28310,39543,18746,49252,0.275685,0.417225,0.601624,0.417225,0.398376,0.492738,0.346379,1.204533,0.558923
603,28231,39622,18697,49301,0.274964,0.416061,0.601581,0.416061,0.398419,0.491911,0.345437,1.204448,0.559322
604,28175,39678,18660,49338,0.27442,0.415236,0.60158,0.415236,0.39842,0.491333,0.344753,1.204446,0.559524
605,28125,39728,18621,49377,0.273846,0.414499,0.601656,0.414499,0.398344,0.490842,0.344098,1.204597,0.559633
606,28096,39757,18589,49409,0.273376,0.414072,0.601821,0.414072,0.398179,0.490597,0.343649,1.204928,0.56
607,28088,39765,18580,49418,0.273243,0.413954,0.601869,0.413954,0.398131,0.49053,0.343523,1.205023,0.56051
608,28045,39808,18538,49460,0.272626,0.41332,0.602044,0.41332,0.397956,0.490143,0.342898,1.205374,0.56087
609,27988,39865,18486,49512,0.271861,0.41248,0.602229,0.41248,0.397771,0.489613,0.342095,1.205745,0.560976
610,27959,39894,18461,49537,0.271493,0.412053,0.602305,0.412053,0.397695,0.489337,0.341698,1.205897,0.561446
611,27840,40013,18371,49627,0.27017,0.410299,0.602454,0.410299,0.397546,0.488147,0.340159,1.206195,0.561644
612,27791,40062,18332,49666,0.269596,0.409577,0.602541,0.409577,0.397459,0.487664,0.339512,1.20637,0.561905
613,27759,40094,18303,49695,0.26917,0.409105,0.602644,0.409105,0.397356,0.487363,0.339063,1.206576,0.56338
614,27719,40134,18260,49738,0.268537,0.408515,0.602862,0.408515,0.397138,0.487016,0.338452,1.207013,0.56383
615,27639,40214,18205,49793,0.267728,0.407336,0.602892,0.407336,0.397108,0.486187,0.337458,1.207073,0.564246
616,27610,40243,18156,49842,0.267008,0.406909,0.603286,0.406909,0.396714,0.48601,0.336884,1.207862,0.564516
617,27580,40273,18120,49878,0.266478,0.406467,0.603501,0.406467,0.396499,0.485764,0.336398,1.208292,0.564767
618,27519,40334,18074,49924,0.265802,0.405568,0.603579,0.405568,0.396421,0.485147,0.33561,1.208449,0.564815
619,27489,40364,18042,49956,0.265331,0.405126,0.603743,0.405126,0.396257,0.484883,0.335154,1.208775,0.564972
620,27405,40448,17953,50045,0.264022,0.403888,0.604193,0.403888,0.395807,0.48414,0.333881,1.209678,0.565217
621,27348,40505,17902,50096,0.263272,0.403048,0.604376,0.403048,0.395624,0.483595,0.333086,1.210043,0.565574
622,27315,40538,17877,50121,0.262905,0.402561,0.604421,0.402561,0.395579,0.483259,0.332659,1.210134,0.565836
623,27248,40605,17812,50186,0.261949,0.401574,0.604705,0.401574,0.395295,0.482637,0.331687,1.210702,0.565934
624,27198,40655,17781,50217,0.261493,0.400837,0.604682,0.400837,0.395318,0.482097,0.331091,1.210657,0.565957
625,27126,40727,17725,50273,0.260669,0.399776,0.604803,0.399776,0.395197,0.481367,0.330148,1.210898,0.567568
626,27117,40736,17712,50286,0.260478,0.399643,0.604899,0.399643,0.395101,0.481301,0.329987,1.21109,0.567797
627,27075,40778,17681,50317,0.260022,0.399024,0.604947,0.399024,0.395053,0.480867,0.329449,1.211186,0.568306
628,27024,40829,17635,50363,0.259346,0.398273,0.605119,0.398273,0.394881,0.480375,0.328735,1.211531,0.568627
629,27014,40839,17621,50377,0.25914,0.398125,0.60522,0.398125,0.39478,0.4803,0.328558,1.211734,0.568702
630,26872,40981,17482,50516,0.257096,0.396033,0.605853,0.396033,0.394147,0.478972,0.32649,1.213001,0.568807
631,26839,41014,17454,50544,0.256684,0.395546,0.605942,0.395546,0.394058,0.478644,0.326041,1.213179,0.568966
632,26815,41038,17424,50574,0.256243,0.395193,0.606139,0.395193,0.393861,0.478446,0.325644,1.213574,0.569106
633,26788,41065,17394,50604,0.255802,0.394795,0.60631,0.394795,0.39369,0.478208,0.325224,1.213916,0.569479
634,26572,41281,17201,50797,0.252963,0.391611,0.607041,0.391611,0.392959,0.47609,0.322213,1.215379,0.56962
635,26527,41326,17174,50824,0.252566,0.390948,0.607011,0.390948,0.392989,0.47559,0.321683,1.21532,0.570033
636,26443,41410,17096,50902,0.251419,0.38971,0.607341,0.38971,0.392659,0.474774,0.320491,1.215979,0.570313
637,26410,41443,17056,50942,0.250831,0.389224,0.607601,0.389224,0.392399,0.474492,0.319953,1.216501,0.570423
638,26366,41487,17017,50981,0.250257,0.388575,0.60775,0.388575,0.39225,0.474055,0.319343,1.216798,0.570552
639,26321,41532,16978,51020,0.249684,0.387912,0.607889,0.387912,0.392111,0.473604,0.318724,1.217078,0.570922
640,26262,41591,16909,51089,0.248669,0.387043,0.608325,0.387043,0.391675,0.473087,0.317782,1.21795,0.571429
641,26228,41625,16874,51124,0.248154,0.386541,0.60851,0.386541,0.39149,0.472768,0.317274,1.21832,0.572034
642,26158,41695,16820,51178,0.24736,0.38551,0.608637,0.38551,0.391363,0.472034,0.316361,1.218575,0.572368
643,26115,41738,16785,51213,0.246845,0.384876,0.608741,0.384876,0.391259,0.47159,0.315787,1.218783,0.572414
644,26068,41785,16752,51246,0.24636,0.384183,0.608781,0.384183,0.391219,0.471081,0.315198,1.218863,0.572988
645,25858,41995,16605,51393,0.244198,0.381089,0.608954,0.381089,0.391046,0.468799,0.31257,1.219209,0.573034
646,25835,42018,16587,51411,0.243934,0.38075,0.609,0.38075,0.391,0.468556,0.312269,1.219302,0.574257
647,25803,42050,16559,51439,0.243522,0.380278,0.609107,0.380278,0.390893,0.46823,0.311827,1.219516,0.575269
648,25766,42087,16533,51465,0.24314,0.379733,0.60914,0.379733,0.39086,0.467826,0.311363,1.219581,0.575419
649,25699,42154,16494,51504,0.242566,0.378745,0.609082,0.378745,0.390918,0.467059,0.310583,1.219466,0.575646
650,25624,42229,16432,51566,0.241654,0.37764,0.609283,0.37764,0.390717,0.466277,0.309574,1.219868,0.576087
651,25599,42254,16405,51593,0.241257,0.377271,0.609442,0.377271,0.390558,0.466042,0.309192,1.220186,0.576923
652,25529,42324,16348,51650,0.240419,0.37624,0.609619,0.37624,0.390381,0.465306,0.308257,1.22054,0.577114
653,25470,42383,16308,51690,0.239831,0.37537,0.609651,0.37537,0.390349,0.46465,0.307528,1.220605,0.577181
654,25428,42425,16267,51731,0.239228,0.374751,0.609857,0.374751,0.390143,0.464235,0.306917,1.221018,0.577689
655,25361,42492,16210,51788,0.238389,0.373764,0.610065,0.373764,0.389935,0.463536,0.306004,1.221433,0.577778
656,25246,42607,16129,51869,0.237198,0.372069,0.610175,0.372069,0.389825,0.462262,0.304562,1.221654,0.578378
657,25192,42661,16089,51909,0.23661,0.371273,0.610257,0.371273,0.389743,0.461671,0.30387,1.221817,0.578571
658,25124,42729,16020,51978,0.235595,0.370271,0.610636,0.370271,0.389364,0.461004,0.302861,1.222577,0.578867
659,24902,42951,15861,52137,0.233257,0.366999,0.610897,0.366999,0.389103,0.458533,0.300057,1.2231,0.578947
660,24794,43059,15736,52262,0.231419,0.365408,0.611744,0.365408,0.388256,0.457526,0.298342,1.224796,0.579235
661,24748,43105,15687,52311,0.230698,0.36473,0.612044,0.36473,0.387956,0.457077,0.297642,1.225396,0.580357
662,24712,43141,15664,52334,0.23036,0.364199,0.612047,0.364199,0.387953,0.456661,0.297208,1.225401,0.580488
663,24656,43197,15615,52383,0.229639,0.363374,0.612252,0.363374,0.387748,0.456069,0.296435,1.225812,0.580952
664,24622,43231,15594,52404,0.22933,0.362873,0.612244,0.362873,0.387756,0.455672,0.29603,1.225796,0.58125
665,24575,43278,15551,52447,0.228698,0.36218,0.612446,0.36218,0.387554,0.455181,0.295368,1.2262,0.58194
666,24489,43364,15486,52512,0.227742,0.360913,0.612608,0.360913,0.387392,0.454223,0.294256,1.226525,0.581967
667,24457,43396,15454,52544,0.227271,0.360441,0.612788,0.360441,0.387212,0.453899,0.293785,1.226886,0.582192
668,24381,43472,15385,52613,0.226257,0.359321,0.613112,0.359321,0.386888,0.453098,0.292718,1.227534,0.582677
669,24347,43506,15357,52641,0.225845,0.35882,0.613213,0.35882,0.386787,0.452727,0.292261,1.227736,0.582781
670,24305,43548,15320,52678,0.225301,0.358201,0.613375,0.358201,0.386625,0.452279,0.29168,1.228062,0.583333
671,24104,43749,15180,52818,0.223242,0.355239,0.613583,0.355239,0.386417,0.449966,0.28917,1.228477,0.583691
672,24035,43818,15127,52871,0.222462,0.354222,0.613733,0.354222,0.386267,0.449189,0.288272,1.228777,0.58371
673,23964,43889,15094,52904,0.221977,0.353175,0.613549,0.353175,0.386451,0.448298,0.287506,1.228409,0.583942
674,23914,43939,15066,52932,0.221565,0.352438,0.613494,0.352438,0.386506,0.447689,0.286932,1.228299,0.584211
675,23873,43980,15026,52972,0.220977,0.351834,0.613718,0.351834,0.386282,0.447261,0.286336,1.228747,0.58427
676,23817,44036,14985,53013,0.220374,0.351009,0.613809,0.351009,0.386191,0.446618,0.285622,1.228929,0.584746
677,23781,44072,14969,53029,0.220139,0.350478,0.613703,0.350478,0.386297,0.44616,0.285239,1.228718,0.58498
678,23710,44143,14899,53099,0.219109,0.349432,0.614106,0.349432,0.385894,0.445417,0.284201,1.229523,0.585366
679,23699,44154,14891,53107,0.218992,0.34927,0.614123,0.34927,0.385877,0.44529,0.284061,1.229558,0.586498
680,23652,44201,14830,53168,0.218095,0.348577,0.614625,0.348577,0.385375,0.444858,0.283266,1.230563,0.586777
681,23628,44225,14807,53191,0.217756,0.348223,0.614752,0.348223,0.385248,0.444603,0.28292,1.230818,0.586957
682,23566,44287,14758,53240,0.217036,0.34731,0.614915,0.34731,0.385085,0.4439,0.282103,1.231144,0.587302
683,23517,44336,14726,53272,0.216565,0.346587,0.614936,0.346587,0.385064,0.443315,0.281507,1.231186,0.588235
684,23402,44451,14648,53350,0.215418,0.344893,0.615033,0.344893,0.384967,0.441952,0.280086,1.23138,0.588378
685,23301,44552,14571,53427,0.214286,0.343404,0.615257,0.343404,0.384743,0.440785,0.278776,1.231828,0.589744
686,23263,44590,14532,53466,0.213712,0.342844,0.615505,0.342844,0.384495,0.440387,0.278209,1.232325,0.59
687,23076,44777,14369,53629,0.211315,0.340088,0.616264,0.340088,0.383736,0.438299,0.275633,1.233845,0.591716
688,23026,44827,14323,53675,0.210639,0.339351,0.616509,0.339351,0.383491,0.437748,0.274926,1.234336,0.59204
689,22965,44888,14285,53713,0.21008,0.338452,0.61651,0.338452,0.38349,0.437,0.274197,1.234338,0.592593
690,22938,44915,14241,53757,0.209433,0.338054,0.616961,0.338054,0.383039,0.436781,0.273675,1.235241,0.593583
691,22883,44970,14195,53803,0.208756,0.337244,0.617158,0.337244,0.382842,0.436153,0.272931,1.235636,0.59375
692,22844,45009,14177,53821,0.208491,0.336669,0.617055,0.336669,0.382945,0.435647,0.272512,1.235429,0.594595
693,22800,45053,14137,53861,0.207903,0.336021,0.617267,0.336021,0.382733,0.435156,0.271893,1.235854,0.594828
694,22673,45180,14034,53964,0.206388,0.334149,0.617675,0.334149,0.382325,0.433684,0.2702,1.23667,0.594904
695,22456,45397,13888,54110,0.204241,0.330951,0.617874,0.330951,0.382126,0.43103,0.267528,1.237068,0.595062
696,22343,45510,13792,54206,0.202829,0.329285,0.61832,0.329285,0.38168,0.429723,0.26599,1.237962,0.595238
697,22293,45560,13740,54258,0.202065,0.328548,0.618683,0.328548,0.381317,0.429182,0.265239,1.238688,0.595395
